row_id,source,original_file,company_name,tweet_id,tweet_url,created_at,text,humor_presence_binary,original_presence_value,label_source_detail
wendys_all_h1_00454,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Prudential Financial,1265981550732214273,https://x.com/Prudential/status/1265981550732214273,Thu May 28 12:21:37 +0000 2020,"Can cities rebuild to be more equitable, agile &amp; innovative post-#COVID19? #Newark‘s rise offers a blueprint with ideas for all cities and citizens from actor/entrepreneur @MichaelB4Jordan, @CityofNewarkNJ Mayor @RasJBaraka, &amp; @Prudential’s @LataReddy",0,0,coder1
wendys_all_h1_00455,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,HP,1803171144737923080,https://x.com/hp/status/1803171144737923080,Tue Jun 18 21:01:16 +0000 2024,Unleash your potential and focus on what truly matters with the new HP OmniBook X Next Gen AI PC. https://t.co/qsqGJmKKZO https://t.co/CtK20Rnalv,0,0,coder1
wendys_all_h1_00456,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Delta Air Lines,1912502491125588074,https://x.com/Delta/status/1912502491125588074,Wed Apr 16 13:45:01 +0000 2025,"Landing on the #TIME100 most influential people during Delta’s 100th year only feels right. Congratulations to our CEO, Ed Bastian, on this honor. Tap to learn where he landed on the list: https://t.co/uDlTqDNQc2 https://t.co/k53aWxRtOp",0,0,coder1
wendys_all_h1_00457,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,AbbVie,1864671120219087072,https://x.com/abbvie/status/1864671120219087072,Thu Dec 05 14:00:13 +0000 2024,Recently published in @BloodJournal and @AjHematology are publications of our phase 3 studies of patients with newly diagnosed acute myeloid leukemia (#AML). Read more: https://t.co/kdTh7akw6u and https://t.co/cL4YmAgXX6 https://t.co/2yRlB788iu,0,0,coder1
wendys_all_h1_00458,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,PepsiCo,1456652658786320386,https://x.com/pepsico/status/1456652658786320386,Fri Nov 05 16:00:31 +0000 2021,We’re on a mission to support Black-owned businesses as part of our racial equality journey + you can help! Dine at any Black-owned restaurant tomorrow for Pepsi #DigInDay to support these critical businesses! See how you can make your meal count: https://t.co/7HehET3L6Q https://t.co/Orwb5rU2Rc,1,1,coder1
wendys_all_h1_00459,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Cigna Group,1580921527763091459,https://x.com/Cigna/status/1580921527763091459,Fri Oct 14 14:00:38 +0000 2022,"In a feature article for “In Business Greater Phoenix”, Kim Shepard, General Manager for Cigna Arizona, discusses the exponential growth in virtual care. Read the full article here: https://t.co/fFcSwfJIld #CignaAZ https://t.co/zOLpglITAR",0,0,coder1
wendys_all_h1_00460,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Cigna Group,1658867301679083520,https://x.com/TheCignaGroup/status/1658867301679083520,Wed May 17 16:09:19 +0000 2023,"Diversity, equity, and inclusion (DEI) is at the foundation of everything we do. We are proud to share that we have been named #14 on @DiversityInc’s Top 50 Companies for Diversity, up ten spots from last year. Read more about the award here: https://t.co/LqcjaVobox https://t.co/pcknZMoiPf",0,0,coder1
wendys_all_h1_00461,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Enterprise Products Partners,1678145420911071233,https://x.com/EProd_Careers/status/1678145420911071233,Sun Jul 09 20:53:41 +0000 2023,Discover exciting and rewarding ways to apply your talents at Enterprise Products. Click here to find out more! https://t.co/v5oT7iNIu3,1,1,coder1
wendys_all_h1_00462,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Ford Motor,1628862787517616129,https://x.com/Ford/status/1628862787517616129,Thu Feb 23 21:02:06 +0000 2023,"Get up to speed on everything we revealed today for Forza Horizon 5 Rally Adventure, the new expansion coming on March 29. From campaign details to the new off-road cars and map biomes, it’s all covered in our blog: https://t.co/HwemTiT3WW #FH5Rally https://t.co/wWyBvd3Is1",0,0,coder1
wendys_all_h1_00463,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,TJX,714791702561730560,https://x.com/tjmaxx/status/714791702561730560,Tue Mar 29 12:29:56 +0000 2016,@mwilliford120 - Thanks for reaching out about this. Please give Customer Service a call at 1-800-926-6299 M-F between 9-6EST.,0,0,coder1
wendys_all_h1_00464,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Lockheed Martin,1996629870928150853,https://x.com/lockheedmartin/status/1996629870928150853,Thu Dec 04 17:17:11 +0000 2025,"🚀 Milestone alert: The Meteor missile and F-35A completed ground based integration tests, bringing the pair one step closer to operational readiness. This integration equips the F35A with a powerful, long range air combat capability.",1,1,coder1
wendys_all_h1_00465,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Nationwide,1833320434294559202,https://x.com/nationwide/status/1833320434294559202,Tue Sep 10 01:43:47 +0000 2024,That Paintin’ Manning commercial has me rolling every time. Nobody can pull that off but him 😂,1,1,coder1
wendys_all_h1_00466,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,MetLife,1465682028838494209,https://x.com/metlife/status/1465682028838494209,Tue Nov 30 14:00:01 +0000 2021,Hospital Indemnity Insurance can help provide financial protection if you end up in the hospital. Learn more about this benefit during #OpenEnrollment: https://t.co/aiGAiLCqfq https://t.co/rdJGIKPbCs,0,0,coder1
wendys_all_h1_00467,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Microsoft,1877773364372066690,https://x.com/microsoft/status/1877773364372066690,Fri Jan 10 17:43:52 +0000 2025,"🥪 Ever thought about the science in your sandwich? Wheat’s genome has 17 billion DNA bases - over five times more than ours! 🤯 Azure’s supercomputing is helping scientists decode it faster, ensuring we can grow enough food for everyone. 🌾 💡 https://t.co/mtu2OdzhM8 https://t.co/MDfmfcmrre",1,1,coder1
wendys_all_h1_00468,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Walmart,1782772800521908363,https://x.com/walmart/status/1782772800521908363,Tue Apr 23 14:05:32 +0000 2024,It’s National Picnic Day. What are you bringing? Wrong answers only.,1,1,coder1
wendys_all_h1_00469,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Publix Super Markets,1948397764112445457,https://x.com/Publix/status/1948397764112445457,Thu Jul 24 15:00:01 +0000 2025,The most wonderful time of the year is whenever the Turkey Cranberry Holiday Sub is here. Share with someone who loves this sub. Available only while supplies last. #ChristmasInJuly https://t.co/bq0DGKuGfD,1,1,coder1
wendys_all_h1_00470,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Walt Disney,1913449853805273569,https://x.com/Disney/status/1913449853805273569,Sat Apr 19 04:29:29 +0000 2025,The Chosen One has arrived. Hayden Christensen has surprised fans at the Ahsoka Star Wars Celebration panel. https://t.co/bDLW34dByT,1,1,coder1
wendys_all_h1_00471,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Target,1334920452234498051,https://x.com/target/status/1334920452234498051,Fri Dec 04 18:00:12 +0000 2020,My friend @Mattel and I are bored. Comment with your top 2 emojis and we’ll surprise you with your team name for game night.,1,1,coder1
wendys_all_h1_00472,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Eli Lilly,1316789515667808256,https://x.com/EliLillyandCo/status/1316789515667808256,Thu Oct 15 17:14:19 +0000 2020,"“Genetic and genomic testing is really fueling all these new gene therapies and immunotherapies that are revolutionizing the treatment of cancer.” – Stephen, metastatic thyroid cancer advocate Hear more about Stephen’s #thyroidcancer journey: https://t.co/agATS7IRux https://t.co/oQOo91b2fo",0,0,coder1
wendys_all_h1_00473,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Travelers,1506337585169321985,https://x.com/travelers/status/1506337585169321985,Tue Mar 22 18:30:41 +0000 2022,RT @TravelersChamp: The silver #TravelersChamp trophy would pair nicely with an Olympic gold medal. @XSchauffele is headed our way! https:/…,1,1,coder1
wendys_all_h1_00474,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Morgan Stanley,1988973160893452775,https://x.com/morganstanley/status/1988973160893452775,Thu Nov 13 14:12:09 +0000 2025,"Our 25th European Tech, Media &amp; Telecom conference has kicked off in Barcelona. From M&amp;A in the telecom industry to the latest GenAI uses and disruptions, stay up to date with the latest trends coming out of the conference: https://t.co/9kKgOyz9L6 https://t.co/0Sqtcsrlfy",0,0,coder1
wendys_all_h1_00475,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Dell Technologies,2034635359192240387,https://x.com/Dell/status/2034635359192240387,Thu Mar 19 14:17:25 +0000 2026,Catch the interview here: https://t.co/O9OBVK7fph,0,0,coder1
wendys_all_h1_00476,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Lowe's,1572994168846262273,https://x.com/lowes/status/1572994168846262273,Thu Sep 22 17:00:09 +0000 2022,Welcome all the ogre-ly enthusiastic trick-or-treaters to your swamp in style! 💚🎃 Get your Shrek inflatable today at @Lowes: https://t.co/t7w44IenLl https://t.co/dSXRfFKETY,1,1,coder1
wendys_all_h1_00477,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,American Airlines Group,1953476720440250611,https://x.com/AmericanAir/status/1953476720440250611,Thu Aug 07 15:21:58 +0000 2025,Cards flipped. Routes revealed. It’s game over for guessing and game on for 2026 routes! https://t.co/0K9uCYuoJv,1,1,coder1
wendys_all_h1_00478,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Travelers,1589341856365789189,https://x.com/travelers/status/1589341856365789189,Sun Nov 06 19:40:01 +0000 2022,"Heading to #FABTECH2022? Risk managers should check out the Travelers-sponsored panel discussion with Brian Gerritsen, AVP, Product and Manufacturing Practice Leader at Travelers. Learn more: https://t.co/vyLr36iROm @FabtechExpo #Manufacturing https://t.co/JKhCoi6Wgs",0,0,coder1
wendys_all_h1_00479,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Massachusetts Mutual Life,1206972903662727168,https://x.com/massmutual/status/1206972903662727168,Tue Dec 17 16:22:19 +0000 2019,"#Quiz: According to @MarketWatch, what is the busiest travel day of the season?",1,1,coder1
wendys_all_h1_00480,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Walt Disney,2048779200887459842,https://x.com/Disney/status/2048779200887459842,Mon Apr 27 15:00:00 +0000 2026,"Dedicated to the Make-A-Wish kids who inspire us all. 💙#DisneyWeekOfWishes In “Drawn to You,” a new Make-A-Wish x Disney brand spot, one child’s everyday drawings reveal her most heartfelt wish. https://t.co/kTQRaEjGyV",1,1,coder1
wendys_all_h1_00481,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Energy Transfer,2044111098836570423,https://x.com/energytransfer/status/2044111098836570423,Tue Apr 14 17:50:38 +0000 2026,"RT @EnergyInDepth: Boat rides, fishing lines, and floating tubes all have one thing in common. #Oilandgas help make your lake day possible🚤…",1,1,coder1
wendys_all_h1_00482,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,AT&T,1892987148095148045,https://x.com/ATT/status/1892987148095148045,Fri Feb 21 17:18:00 +0000 2025,"iPhone 16e is everything you 💙. Including the price. Get the deal you want, guaranteed – pre-order at https://t.co/ysl6YJkfSG . #iPhone16e https://t.co/IDmWJqf9qv",1,1,coder1
wendys_all_h1_00483,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Target,1571891775568056327,https://x.com/target/status/1571891775568056327,Mon Sep 19 15:59:38 +0000 2022,repeat after me: i got this,1,1,coder1
wendys_all_h1_00484,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,USAA,1903166533150576711,https://x.com/usaa/status/1903166533150576711,Fri Mar 21 19:27:15 +0000 2025,"There are only 3,536 Medal of Honor recipients in our nation's history. Each story carries the weight of sacrifice. This is Jared Monti’s. #MedalofHonorDay https://t.co/qNrQdRp3at",0,0,coder1
wendys_all_h1_00485,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,General Dynamics,1881465045768655100,https://x.com/generaldynamics/status/1881465045768655100,Mon Jan 20 22:13:17 +0000 2025,"RT @GDIT: Today, we honor the life, work, and legacy of Dr. Martin Luther King, Jr. by embracing his call to serve those in need, support o…",0,0,coder1
wendys_all_h1_00486,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,McKesson,1932235307052581143,https://x.com/mckesson/status/1932235307052581143,Tue Jun 10 00:36:11 +0000 2025,"At @BeckersHR 15th Annual Meeting, McKesson Health Systems leaders joined a roundtable to discuss enhancing cost efficiency and achieving financial growth through centralized pharmacy operations. Key takeaways here: https://t.co/dgYhwFOdcR. https://t.co/9ThaLNv80S",0,0,coder1
wendys_all_h1_00487,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Ford Motor,1920207692368380230,https://x.com/Ford/status/1920207692368380230,Wed May 07 20:02:44 +0000 2025,"RT @jimfarley98: Just like his best-selling book “Tuesdays with Morrie,” @MitchAlbom is full of wisdom &amp; inspiring perspectives. It was a p…",1,1,coder1
wendys_all_h1_00488,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Enterprise Products Partners,1679925663430774785,https://x.com/EProd_Careers/status/1679925663430774785,Fri Jul 14 18:47:44 +0000 2023,"We want to find the right people to drive our success at Enterprise Products. Could that be you? Click here to learn more about joining our team in Houston, TX. https://t.co/xvhn5t5lws #ProjectEngineer",1,1,coder1
wendys_all_h1_00489,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Chevron,1589788504401158144,https://x.com/chevron/status/1589788504401158144,Tue Nov 08 01:14:50 +0000 2022,"""Partnership is critical to achieving lower carbon goals..."" so Chevron and JERA are teaming up to advance lower carbon solutions in Asia Pacific and the U.S. Read more here: https://t.co/fbomDDRYYx https://t.co/QnY1555hoI",1,1,coder1
wendys_all_h1_00490,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Humana,1727416669746725190,https://x.com/humana/status/1727416669746725190,Wed Nov 22 20:00:02 +0000 2023,"Learn how we're committed to supporting our nursing workforce and empowering them to advance in their careers from Kathy Driscoll, Chief Nursing Officer: https://t.co/pswa1fIjnK https://t.co/mdWMfFcAJQ",0,0,coder1
wendys_all_h1_00491,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Eli Lilly,1471178363419213826,https://x.com/EliLillyandCo/status/1471178363419213826,Wed Dec 15 18:00:29 +0000 2021,#DYK that many patients living with Chronic Lymphocytic Leukemia (#CLL) feel that there are limited treatment options available? Learn more about Lilly’s commitment to supporting advancements in blood cancer care: https://t.co/ht2HZRI1sP https://t.co/q2LMEdApmH,0,0,coder1
wendys_all_h1_00492,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,McKesson,1785391443512643595,https://x.com/mckesson/status/1785391443512643595,Tue Apr 30 19:31:05 +0000 2024,"Every April, we award individuals within #TeamMcKesson who have gone above and beyond for their communities with the title Community Heroes. Congratulations to our 2024 winners. Learn more about our employee engagement programs here: https://t.co/Xl6FsDgltH https://t.co/iuplwfwr2l",0,0,coder2
wendys_all_h1_00493,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Walt Disney,1913072049897218152,https://x.com/Disney/status/1913072049897218152,Fri Apr 18 03:28:14 +0000 2025,"Star Wars is coming to MONOPOLY GO! on May 1! Get ready to immerse yourself in Tatooine treasures, the thrills of pod racing, and relive your favorite galactic moments in an all new crossover event! https://t.co/0dArRyuqEx",0,0,coder2
wendys_all_h1_00494,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,USAA,1530685366839255044,https://x.com/usaa/status/1530685366839255044,Sat May 28 23:00:04 +0000 2022,"Marine Corps Cpl Joe Coaxum experienced a personal connection with the USAA Poppy Wall of Honor in Washington, D.C., over Memorial Day weekend. He served as a TOW Gunner during the Gulf War, one of the many military conflicts in which Americans lost their lives. #PoppyInMemory https://t.co/K18UdnkTYx",0,0,coder2
wendys_all_h1_00495,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,American Airlines Group,2062534905980989812,https://x.com/AmericanAir/status/2062534905980989812,Thu Jun 04 14:00:16 +0000 2026,"⚽ The countdown is on! Spot the American Airlines suitcase in multiple Host Cities this summer, scan to enter and you could win a trip to NYC for the ultimate final match party: 🎟️ Final Party at Edge 🎶 Surprise performance ✈️ Round-trip airfare 🏨 4-night hotel stay Check our Instagram on Friday to see which city we're popping up in first. 👀",1,1,coder2
wendys_all_h1_00496,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,IBM,2053837532144513376,https://x.com/ibm/status/2053837532144513376,Mon May 11 14:00:00 +0000 2026,"Welcome back to Tech Term of the Week! This week's term → AI IDE - /ˌeɪˈaɪ ˌaɪːˈdiːˈiː/ Definition → short for artificial intelligence integrated development environment, this is a software development environment enhanced with AI capabilities to assist devs with tasks like code generation, debugging and testing in real time. Why it matters → AI IDEs streamline the development process by automating repetitive tasks, surfacing intelligent suggestions, and helping developers move faster with fewer errors. Taken together, these capabilities help make development more efficient, collaborative, and accessible to a wider range of builders.",1,1,coder2
wendys_all_h1_00497,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Nvidia,2015793307511832819,https://x.com/nvidia/status/2015793307511832819,Mon Jan 26 14:25:50 +0000 2026,RT @nvidianewsroom: 🌍 Weather forecasting has always relied on powerful supercomputers running physics-based models. We are proud to anno…,0,0,coder2
wendys_all_h1_00498,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Massachusetts Mutual Life,1388120209236676609,https://x.com/massmutual/status/1388120209236676609,Fri Apr 30 13:17:02 +0000 2021,"Last but certainly not least, consider paying for a private session with a financial professional. Your grad may be willing to share details, goals, and insecurities with a professional that they’d rather not share with friends or family. Find one here https://t.co/fXWhMnIOcD.",0,0,coder2
wendys_all_h1_00499,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,General Motors,1559231844012490757,https://x.com/GM/status/1559231844012490757,Mon Aug 15 17:33:35 +0000 2022,What is the name of the training program set to help current #mfg employees evolve their skills as electrical systems continue to evolve and change? #ManufacturingMonday,0,0,coder2
wendys_all_h1_00500,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Capital One Financial,1722293419815370918,https://x.com/CapitalOne/status/1722293419815370918,Wed Nov 08 16:42:04 +0000 2023,"Hey besties! If you see ""try again"" after entering, it means you didn't win, but you can re-enter for a chance to win while supplies last. #TSxCapitalOne",0,0,coder2
wendys_all_h1_00501,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Verizon Communications,2011820123154182420,https://x.com/Verizon/status/2011820123154182420,Thu Jan 15 15:17:49 +0000 2026,"Yesterday, we did not meet the standard of excellence you expect and that we expect of ourselves. To help provide some relief to those affected, we will give you a $20 account credit that can be easily redeemed by logging into the myVerizon app. You will receive a text message when the credit is available. On average, this covers multiple days of service. Business customers will be contacted directly about their credits. This credit isn’t meant to make up for what happened. No credit really can. But it’s a way of acknowledging your time and showing that this matters to us. If you’re still having trouble connecting, please restart your device (power down and power back on). This is the fastest way to reconnect your phone to the network. We are sorry for what you experienced and will continue to work hard day and night to provide the outstanding network and service that you expect from Verizon.",0,0,coder2
wendys_all_h1_00502,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Enterprise Products Partners,1681713597683212288,https://x.com/EProd_Careers/status/1681713597683212288,Wed Jul 19 17:12:21 +0000 2023,Make the most of your talents in a fast-paced environment driven by people who strive for achievement. Join us at Enterprise Products. Apply now! https://t.co/v5yLsnoSC0 #TechnicianJobs,1,1,coder2
wendys_all_h1_00503,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,TJX,813853686686482433,https://x.com/tjmaxx/status/813853686686482433,Tue Dec 27 21:06:54 +0000 2016,"@DrGuzmanRea 2/2 Therefore, merchandise purchased from a Marshalls would need to be returned to a Marshalls store.",0,0,coder2
wendys_all_h1_00504,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,AbbVie,1709600606539727069,https://x.com/abbvie/status/1709600606539727069,Wed Oct 04 16:05:22 +0000 2023,"[Image description: On-screen text reads, ""Discovery Research News. AbbVie drug discovery and preclinical data published in the journal Nature, in partnership with the Broad Institute and Calico Life Sciences. Click to read more.""]",0,0,coder2
wendys_all_h1_00505,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Enterprise Products Partners,1679824270325854209,https://x.com/EProd_Careers/status/1679824270325854209,Fri Jul 14 12:04:50 +0000 2023,"Enterprise Products is the name to know in energy…and we want to know more about what would make you a great Engineer, Project. Apply today! https://t.co/N2SBeSR35A #ProjectEngineer",1,1,coder2
wendys_all_h1_00506,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Centene,1967633862537908308,https://x.com/centene/status/1967633862537908308,Mon Sep 15 16:57:24 +0000 2025,It’s hard to focus on recovery if you’re worried about your next meal. Centene company @Trilliumchp provides 120 days of medically tailored meals after hospital discharge — customized to each member’s condition. https://t.co/XPokdvR3jh,0,0,coder2
wendys_all_h1_00507,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Morgan Stanley,1621229142904545281,https://x.com/morganstanley/status/1621229142904545281,Thu Feb 02 19:28:43 +0000 2023,What will 2023 bring for stocks? Investment Management’s Andrew Slimmon says the first half could surprise to the upside and to watch value stocks and Asia ex-Japan for opportunities. https://t.co/UpA1PRIGLb,0,0,coder2
wendys_all_h1_00508,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,JPMorgan Chase,1505981015797469185,https://x.com/jpmorgan/status/1505981015797469185,Mon Mar 21 18:53:48 +0000 2022,"Demand for urban housing 🏙️ eventually returned, but also remained steady in the suburbs 🌳. With inventory at all-time lows, renters and buyers faced prices 13% percent above pre-pandemic levels in the first half of 2021.",0,0,coder2
wendys_all_h1_00509,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Amazon,1882450798598050219,https://x.com/amazon/status/1882450798598050219,Thu Jan 23 15:30:19 +0000 2025,Ever wonder how AI and robotics help Amazon deliver orders to customers quickly and safely? Look no further. https://t.co/f4f5t4NNHf,0,0,coder2
wendys_all_h1_00510,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Prudential Financial,1225850642268381184,https://x.com/Prudential/status/1225850642268381184,Fri Feb 07 18:35:42 +0000 2020,"RT @feeney: Happy to share my story and career journey with @vjfuhrmans and @WSJ, explaining two keys to empowering more women to rise in b…",0,0,coder2
wendys_all_h1_00511,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Delta Air Lines,1808538693826732442,https://x.com/Delta/status/1808538693826732442,Wed Jul 03 16:30:00 +0000 2024,We’re halfway through the year. How are we doing on those travel goals 👀,1,1,coder2
wendys_all_h1_00512,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,IBM,2048764104953770495,https://x.com/ibm/status/2048764104953770495,Mon Apr 27 14:00:01 +0000 2026,Thank you for learning with us! What terms do you want to learn about next month? Let us know!,1,1,coder2
wendys_all_h1_00513,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,StoneX Group,2061463038893371801,https://x.com/StoneX_Official/status/2061463038893371801,Mon Jun 01 15:01:03 +0000 2026,"A try from Max Malins helped @Saracens secure a 26-12 victory over @Harlequins, keeping their play-off hopes alive. #Saracens https://t.co/FYKoDko8hN",0,0,coder2
wendys_all_h1_00514,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Oracle,2028530877689737542,https://x.com/oracle/status/2028530877689737542,Mon Mar 02 18:00:24 +0000 2026,"Every @Oracle data center campus is purpose-built to respect and benefit both the environment and local communities. Explore unique designs at our Michigan, New Mexico, Texas, and Wisconsin campuses. https://t.co/igFfdJJJ6r",0,0,coder2
wendys_all_h1_00515,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Fannie Mae,1966185017974939924,https://x.com/fanniemae/status/1966185017974939924,Thu Sep 11 17:00:12 +0000 2025,We’re committed to partnering with the industry to create new pathways to homeownership. Check out our manufactured home mortgages: https://t.co/H3oGFtYZ7f https://t.co/wu654P45tK,0,0,coder2
wendys_all_h1_00516,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Cigna Group,1633105976462041088,https://x.com/TheCignaGroup/status/1633105976462041088,Tue Mar 07 14:03:01 +0000 2023,"At The Cigna Group, we see every interaction as an opportunity to serve our customers. Meet Adam from Evernorth Health Services, who responds to customers on social media and won’t stop until they get the help they need. https://t.co/Bld47zmDv2",0,0,coder2
wendys_all_h1_00517,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Humana,1720425600236568611,https://x.com/humana/status/1720425600236568611,Fri Nov 03 13:00:01 +0000 2023,"Rooted in real-world examples, the initiative empowers our employees with the right resources and education and aims to bridge the gap between physicians and patients ensuring a more informed and equitable approach to healthcare.",0,0,coder2
wendys_all_h1_00518,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Walt Disney,2064604764646658116,https://x.com/Disney/status/2064604764646658116,Wed Jun 10 07:05:09 +0000 2026,RT @Pixar: Taylor Swift has a friend in Randy Newman at the world premiere of Toy Story 5 https://t.co/DRe55mo6IP,1,1,coder2
