후보_ID,표본_층화,Fortune_순위,회사명,X_계정,트윗_ID,트윗_URL,작성일시,본문,유머_존재여부,유머_유형,배정_코더,검토_상태,총_인게이지먼트,로그_총_인게이지먼트,웬디스_유머_존재여부,웬디스_유머_점수,웬디스_유머_유형,웬디스_유형_점수,풀체인_유머_존재여부,풀체인_유머_유형,분류기_불일치,불확실성_점수
B01007,wendys_transfer_aggressive_b2,29,Phillips 66,@Phillips66co,1514664827083530241,https://x.com/Phillips66co/status/1514664827083530241,Thu Apr 14 18:00:10 +0000 2022,"At Phillips 66, innovation isn't just about technology, it's about our employees and their common goals of collaborating, finding new solutions, and achieving excellence. 

Learn more about our people, safety and culture: https://t.co/XiMuJFRgTc https://t.co/YiDQpGpgfV",0,,coder3,pending,7,2.079441542,1,0.502595,aggressive,0.295585,non_humor,not_applicable,1,0.99481
B00658,wendys_transfer_aggressive_b2,59,MetLife,@metlife,1560340760775491586,https://x.com/metlife/status/1560340760775491586,Thu Aug 18 19:00:01 +0000 2022,"Behind pay, benefits are the #2 reason small business workers consider leaving their jobs. Benefits can improve retention and holistic well-being. Learn more about the 5 actions employers can take to meet workers where they are: https://t.co/3Wb7U4zVmH #Benefits https://t.co/PWtAz598nG",0,,coder3,pending,2,1.098612289,1,0.536074,aggressive,0.404538,non_humor,not_applicable,1,0.927852
B00345,random_fortune_sample_b2,46,PepsiCo,@pepsico,1696168312021958871,https://x.com/pepsico/status/1696168312021958871,Mon Aug 28 14:30:13 +0000 2023,"Looking for more choices with less sodium? We’re working to bring them to you! Take a look: https://t.co/6Z8aHLTNdZ 
 #PositiveChoices https://t.co/awlknWgbZ4",1,3,coder3,pending,81,4.406719247,0,0.444879,non_humorous,0,humor,self_enhancing,1,0.889758
B01171,random_fortune_sample_b2,36,Goldman Sachs Group,@GoldmanSachs,1857422230818333018,https://x.com/GoldmanSachs/status/1857422230818333018,Fri Nov 15 13:55:43 +0000 2024,Clearlake Capital’s José E. Feliciano sees selective buyout and special situations opportunities in private equity: https://t.co/Kktlw35CLd #GSExchanges https://t.co/NBkwMIGXsQ,0,,coder3,pending,46,3.850147602,0,0.30229,non_humorous,0,ambiguous,ambiguous_or_review,0,0.60458
B01367,humor_presence_uncertain_b2,18,Elevance Health,@elevancehealth,1661099803327995904,https://x.com/elevancehealth/status/1661099803327995904,Tue May 23 20:00:29 +0000 2023,"Honored to be named one of America’s 50 most community-minded companies by @PointsofLight as part of the #TheCivic50 for our investment of time, talent, and resources to support communities and causes. https://t.co/xaA83M47hG https://t.co/BLe3WfVqUQ",0,,coder3,pending,21,3.091042453,0,0.42537,non_humorous,0,ambiguous,ambiguous_or_review,0,0.85074
B00570,classifier_disagreement_b2,47,Boeing,@boeing,1401877765381623808,https://x.com/boeing/status/1401877765381623808,Mon Jun 07 12:24:39 +0000 2021,Aviation history! The #MQ25 T1 test asset transferred fuel to a @USNavy F/A-18 #SuperHornet during a flight last week. This is the first time an unmanned aircraft has ever refueled another aircraft. https://t.co/LgIxsoxxdd,1,3,coder3,pending,1482,7.301822342,1,0.531957,aggressive,0.354719,non_humor,not_applicable,1,0.936086
B01385,classifier_disagreement_b2,2,Walmart,@walmart,2020643156694581574,https://x.com/walmart/status/2020643156694581574,Sun Feb 08 23:37:24 +0000 2026,"Chips gone before kickoff because dad ‘just had a few’? Yeah. We planned for that. 

Use code ITSTIME for free Express Delivery to lock in before halftime. 🤞",1,2,coder3,pending,51,3.951243719,1,0.545791,self-enhancing,0.296962,non_humor,not_applicable,1,0.908418
B00460,high_engagement_posts_b2,93,USAA,@usaa,1586750022128791553,https://x.com/usaa/status/1586750022128791553,Sun Oct 30 16:01:00 +0000 2022,"GOOD MORNING AND HAPPY GAMEDAY! ☀️

#GoHawks x @USAA https://t.co/7VoIC0UNlq",1,2,coder3,pending,1440,7.273092596,0,0.302043,non_humorous,0,non_humor,not_applicable,0,0.604086
B01028,humor_presence_uncertain_b2,11,Microsoft,@microsoft,1965154440236708320,https://x.com/microsoft/status/1965154440236708320,Mon Sep 08 20:45:04 +0000 2025,"Season 2 of The Reheat with Keith Lee is about balance, culture, and the people who put their hearts into every plate. https://t.co/1jvYh4M0kt https://t.co/MPHux0XzTq",0,,coder3,pending,274,5.616771098,0,0.461819,non_humorous,0,ambiguous,ambiguous_or_review,0,0.923638
B00148,type_uncertain_b2,89,Enterprise Products Partners,@EProd_Careers,1680735615611211776,https://x.com/EProd_Careers/status/1680735615611211776,Mon Jul 17 00:26:11 +0000 2023,"Think you would excel as our next Technician, Mechanical (Crude/NGL - Midland, TX)? Consider Enterprise Products as YOUR pipeline for career success! Apply today. https://t.co/v1es94CuAj #MechanicalTech",0,,coder3,pending,0,0,1,0.596873,affiliative,0.332755,non_humor,not_applicable,1,0.806254
B00055,humor_presence_uncertain_b2,6,CVS Health,@cvshealth,1441844825414832133,https://x.com/cvshealth/status/1441844825414832133,Sat Sep 25 19:19:29 +0000 2021,"On this #WorldPharmacistsDay, we’re taking a moment to thank our dedicated @CVSPharmacy pharmacists for bringing their heart to work every day. Don’t forget to thank a pharmacist today! Happy World Pharmacists Day.",1,2,coder3,pending,18,2.944438979,1,0.52722,affiliative,0.354042,ambiguous,ambiguous_or_review,0,0.94556
B00623,random_fortune_sample_b2,42,Target,@target,1285245749370990592,https://x.com/target/status/1285245749370990592,Mon Jul 20 16:10:40 +0000 2020,What's the meeting ID?,2,,coder3,pending,952,6.859614904,1,0.584196,aggressive,0.343739,non_humor,not_applicable,1,0.831608
B00204,wendys_transfer_aggressive_b2,69,Nationwide,@nationwide,1584167534739148800,https://x.com/nationwide/status/1584167534739148800,Sun Oct 23 12:59:07 +0000 2022,"WAKE UP, IT'S GAME DAY!

@ThornsFC vs @sandiegowavefc at 5 p.m. ET 

@OLReign vs @thekccurrent at 7:30 p.m. ET",0,,coder3,pending,71,4.276666119,1,0.548703,aggressive,0.376328,ambiguous,ambiguous_or_review,0,0.902594
B00228,humor_presence_uncertain_b2,32,State Farm Insurance,@StateFarm,2053922680064168036,https://x.com/StateFarm/status/2053922680064168036,Mon May 11 19:38:21 +0000 2026,"When life gets hard to juggle, we’re there to help. 🤝 https://t.co/6U3fgfFdTQ",0,,coder3,pending,8,2.197224577,0,0.462918,non_humorous,0,ambiguous,ambiguous_or_review,0,0.925836
B00081,high_engagement_posts_b2,43,Tesla,@tesla,2063074673374412937,https://x.com/tesla/status/2063074673374412937,Sat Jun 06 01:45:06 +0000 2026,"This is absolutely stunning. With FSD, your attention is freed from the steering wheel, giving you more time to enjoy the journey and the beauty around you.
@Tesla @Tesla_AI @elonmusk @aelluswamy @elonmusk @edgecase411 @wholemars #FSD https://t.co/rfpA55HoP5",1,3,coder3,pending,3998,8.293799609,0,0.446398,non_humorous,0,ambiguous,ambiguous_or_review,0,0.892796
B00814,high_engagement_posts_b2,44,Walt Disney,@Disney,1861092485759443006,https://x.com/Disney/status/1861092485759443006,Mon Nov 25 17:00:00 +0000 2024,"Stitch CRASHES into theaters May 23, 2025! 🤪 #LiloAndStitch https://t.co/H8JcbZmqKi",1,3,coder3,pending,30017,10.30955248,0,0.396576,non_humorous,0,ambiguous,ambiguous_or_review,0,0.793152
B01165,random_fortune_sample_b2,1,Amazon,@amazon,1712166171531755577,https://x.com/amazon/status/1712166171531755577,Wed Oct 11 18:00:00 +0000 2023,"Don’t forget Prime Big Deal Days ends tonight. New day, new deals to shop. https://t.co/yVjZfvJZiM 

Tap the hashtag for a surprise! 😉 #PrimeBigDealDays",0,,coder3,pending,515,6.246106765,0,0.404084,non_humorous,0,ambiguous,ambiguous_or_review,0,0.808168
B00501,high_engagement_posts_b2,37,Comcast,@comcast,1805851112240558452,https://x.com/comcast/status/1805851112240558452,Wed Jun 26 06:30:30 +0000 2024,"The Paris 2024 Opening Ceremony is one month away! 🙌

🔥 Who’s ready for the cauldron to be lit and the action to begin?

#Paris2024 | @Paris2024 https://t.co/q1uTdClLLi",0,,coder3,pending,4880,8.493105396,0,0.41093,non_humorous,0,ambiguous,ambiguous_or_review,0,0.82186
B00434,wendys_transfer_aggressive_b2,62,New York Life Insurance,@NewYorkLife,1550186086323949577,https://x.com/NewYorkLife/status/1550186086323949577,Thu Jul 21 18:28:58 +0000 2022,"Summer days are meant for relaxing, and so is your retirement. Here are a few tips that can help.",0,,coder3,pending,3,1.386294361,1,0.661428,aggressive,0.414703,non_humor,not_applicable,1,0.677144
B01407,random_fortune_sample_b2,30,Marathon Petroleum,@MarathonPetroCo,2011582586427187404,https://x.com/MarathonPetroCo/status/2011582586427187404,Wed Jan 14 23:33:56 +0000 2026,"Marathon Fuel ⛽ welcomes the Detroit Lions to its sports lineup while renewing additional sponsorships at the college and pro levels. 🔗 Learn more: 
https://t.co/MpVBzFPPeV",0,,coder3,pending,6,1.945910149,1,0.512459,self-defeating,0.27987,non_humor,not_applicable,1,0.975082
B00214,high_engagement_posts_b2,44,Walt Disney,@Disney,2062901061732458944,https://x.com/Disney/status/2062901061732458944,Fri Jun 05 14:15:14 +0000 2026,RT @taylorswift13: Writing this song felt like a musical departure and coming home at the same time. Creating something for Jessie was a ne…,1,2,coder3,pending,49809,10.81597105,1,0.534841,affiliative,0.281857,ambiguous,ambiguous_or_review,0,0.930318
B00449,humor_presence_uncertain_b2,57,Albertsons,@albertsons,1313495002513895425,https://x.com/albertsons/status/1313495002513895425,Tue Oct 06 15:03:06 +0000 2020,Nothing says comfort food like creamy potato soup. More bacon bits please 😋 https://t.co/XdK51ENVY3,1,3,coder3,pending,10,2.397895273,0,0.418639,non_humorous,0,non_humor,not_applicable,0,0.837278
B00171,wendys_transfer_aggressive_b2,16,Nvidia,@nvidia,1960416808395227214,https://x.com/nvidia/status/1960416808395227214,Tue Aug 26 18:59:24 +0000 2025,"RT @nvidianewsroom: Introducing NVFP4 — a new, AI-optimized data format that makes it faster, cheaper and greener to train AI models that c…",0,,coder3,pending,52,3.970291914,1,0.504626,aggressive,0.318419,non_humor,not_applicable,1,0.990748
B00024,classifier_disagreement_b2,22,Ford Motor,@Ford,1598904161239986176,https://x.com/Ford/status/1598904161239986176,Sat Dec 03 04:57:12 +0000 2022,"RT @FallonTonight: An exhilarating ride in the 2024 Mustang wakes Jimmy up before the show, in partnership with @FordMustang. #FallonTonigh…",1,2,coder3,pending,82,4.418840608,0,0.461341,non_humorous,0,humor,affiliative,1,0.922682
B00121,random_fortune_sample_b2,8,McKesson,@mckesson,1669797487446466589,https://x.com/mckesson/status/1669797487446466589,Fri Jun 16 20:01:59 +0000 2023,"Independent pharmacists will connect and share best practices for enhancing patient care, maximizing pharmacy performance and strengthening their collective voice at our upcoming annual McKesson ideaShare. To learn more, visit https://t.co/nkLLyFNNjV.  #mckessonideashare https://t.co/qHn7iO2dZ2",0,,coder3,pending,2,1.098612289,0,0.454988,non_humorous,0,non_humor,not_applicable,0,0.909976
B00952,random_fortune_sample_b2,62,New York Life Insurance,@NewYorkLife,1433094392412348421,https://x.com/NewYorkLife/status/1433094392412348421,Wed Sep 01 15:48:23 +0000 2021,"RT @empathy_app: We're proud to partner with @NewYorkLife, the largest mutual life insurer in the US. #EmpathyApp is now available to NYL b…",0,,coder3,pending,1,0.693147181,0,0.422604,non_humorous,0,ambiguous,ambiguous_or_review,0,0.845208
B00849,low_engagement_posts_b2,79,TJX,@tjmaxx,718886548394131456,https://x.com/tjmaxx/status/718886548394131456,Sat Apr 09 19:41:24 +0000 2016,"@rdzmarthaa We are sorry to hear, please give Associate Relations a call at 1-800-859-6488 to discuss further.",0,,coder3,pending,0,0,1,0.631017,aggressive,0.346703,non_humor,not_applicable,1,0.737966
B00252,random_fortune_sample_b2,37,Comcast,@comcast,1978100117312836041,https://x.com/comcast/status/1978100117312836041,Tue Oct 14 14:06:33 +0000 2025,RT @wickedmovie: Paul Tazewell and Cynthia Erivo unveil the powerful transformation of Elphaba’s #WickedForGood style https://t.co/lODZOt8l…,0,,coder3,pending,638,6.459904454,0,0.251259,non_humorous,0,ambiguous,ambiguous_or_review,0,0.502518
B00666,random_fortune_sample_b2,90,Ingram Micro Holding,@IngramMicroInc,1881356014336791000,https://x.com/IngramMicroInc/status/1881356014336791000,Mon Jan 20 15:00:02 +0000 2025,"Today, we pause to honor the incredible legacy of Dr. Martin Luther King Jr. and reflect on his tireless fight for equality, justice and opportunity for all. #MLKDay https://t.co/3hUIkgvi9m",0,,coder3,pending,2,1.098612289,1,0.597159,affiliative,0.423094,humor,self_enhancing,0,0.805682
B00420,random_fortune_sample_b2,39,Morgan Stanley,@morganstanley,2003599651786637795,https://x.com/morganstanley/status/2003599651786637795,Tue Dec 23 22:52:36 +0000 2025,"Our Thematic and Equity Strategist Michelle Weaver and Power, Utilities, and Clean Tech Analyst David Arcaro discuss how investments in AI data centers are affecting electricity bills for U.S. consumers. Tune into the latest Thoughts on the Market. https://t.co/zHCg0Gve0B https://t.co/z5CLHXGAgq",0,,coder3,pending,28,3.36729583,0,0.399643,non_humorous,0,humor,self_enhancing,1,0.799286
B00730,random_fortune_sample_b2,85,Charter Communications,@CharterNewsroom,1880403289944256932,https://x.com/CharterNewsroom/status/1880403289944256932,Fri Jan 17 23:54:15 +0000 2025,"RT @GetSpectrum: We’re here for you Los Angeles.

-Live wildfire coverage on Spectrum News 1 SoCal is now also available to everyone throug…",0,,coder3,pending,13,2.63905733,1,0.544253,affiliative,0.349142,ambiguous,ambiguous_or_review,0,0.911494
B00047,firm_balanced_sample_b2,90,Ingram Micro Holding,@IngramMicroInc,2028485793640038626,https://x.com/IngramMicroInc/status/2028485793640038626,Mon Mar 02 15:01:15 +0000 2026,"In Mexico, we’ve kicked off engaging info sessions and started taking action to boost proper waste separation across our sites. Every step brings us closer to our global Ten to Zero goals, and we couldn’t do it without the passion and ideas from our entire team. #IngramMicro https://t.co/sm9bY2vCzE",0,,coder3,pending,0,0,1,0.574976,affiliative,0.560656,ambiguous,ambiguous_or_review,0,0.850048
B00380,classifier_disagreement_b2,6,CVS Health,@cvshealth,1395726106385321988,https://x.com/cvshealth/status/1395726106385321988,Fri May 21 13:00:09 +0000 2021,"Dr. @chaguturu, CMO at #CVSHealth, reflects on the importance of sharing honest and personal #COVID19 vaccination stories to help minimize vaccine hesitancy. #HealthyConversations 

Apple: https://t.co/Cwv96JknCL
Google: https://t.co/WaE1OPnXXN
Spotify: https://t.co/ifwWy01A6n https://t.co/Rn6liJsWnU",0,,coder3,pending,7,2.079441542,0,0.249377,non_humorous,0,humor,affiliative,1,0.498754
B01244,type_uncertain_b2,23,General Motors,@GM,1567215886552993793,https://x.com/GM/status/1567215886552993793,Tue Sep 06 18:19:19 +0000 2022,"👴👵 Proud grandparents 
🎓 College graduates 
🏡 First-time homeowners 
 
More than 51,000 U.S. manufacturing employees. All one of a kind. Meet the incredible people on our team. https://t.co/72J5wPsYuN",0,,coder3,pending,77,4.356708827,1,0.525698,aggressive,0.296923,ambiguous,ambiguous_or_review,0,0.948604
B01140,random_fortune_sample_b2,37,Comcast,@comcast,1836493606774809021,https://x.com/comcast/status/1836493606774809021,Wed Sep 18 19:52:50 +0000 2024,"Our 2024 Green Bond Report has landed! It details the allocation of $1B in funds for green buildings, clean transportation, and more. Learn more about our environmental efforts: https://t.co/vWVOVmHdtf",0,,coder3,pending,6,1.945910149,0,0.45325,non_humorous,0,ambiguous,ambiguous_or_review,0,0.9065
B00182,humor_presence_uncertain_b2,43,Tesla,@tesla,2034475335992184940,https://x.com/tesla/status/2034475335992184940,Thu Mar 19 03:41:33 +0000 2026,RT @elonmusk: Try Tesla self-driving! It’s awesome.,1,3,coder3,pending,2423,7.793174347,0,0.414665,non_humorous,0,non_humor,not_applicable,0,0.82933
B00088,wendys_transfer_aggressive_b2,52,Lowe's,@lowes,1652643965378732034,https://x.com/lowes/status/1652643965378732034,Sun Apr 30 12:00:00 +0000 2023,Celebrate #MothersDay with flowers! 🌼 Sign up today for a free 1-pint flower to thank that incredible mom in your life. Register for your flower at the link below: https://t.co/nsmnyNkiOh,0,,coder3,pending,42,3.761200116,1,0.618888,aggressive,0.325045,ambiguous,ambiguous_or_review,0,0.762224
B00678,classifier_disagreement_b2,49,RTX,@RTX_News,1790384824680603681,https://x.com/RTX_News/status/1790384824680603681,Tue May 14 14:13:00 +0000 2024,"We’ve begun testing our precooler technology with the @prattandwhitney F100 engine. 
 
The precooler increases the max speed of the turbine engine by lowering the temperature of incoming air and is part of our larger turbine-based combined cycle (TBCC) engine architecture. https://t.co/xeUpjWJNmw",1,2,coder3,pending,908,6.812345094,0,0.394458,non_humorous,0,humor,self_enhancing,1,0.788916
B00543,random_fortune_sample_b2,58,Archer Daniels Midland,@ADMupdates,1423675404108419076,https://x.com/ADMupdates/status/1423675404108419076,Fri Aug 06 16:00:41 +0000 2021,Stay healthy when you hit the road or the trail this summer with nutritious snack options like dried salmon jerky and barley &amp; lentils. Read more about mindful summer snack options here: https://t.co/2fPwsL0j06 #ADMSummerFlavors https://t.co/wuT3gUb4LS,0,,coder3,pending,2,1.098612289,0,0.495568,non_humorous,0,non_humor,not_applicable,0,0.991136
B00169,wendys_transfer_aggressive_b2,54,Procter & Gamble,@ProcterGamble,1584890372777717761,https://x.com/ProcterGamble/status/1584890372777717761,Tue Oct 25 12:51:25 +0000 2022,"Throughout a business career spanning five decades, former P&amp;G CEO John Smale is credited with teaching &amp; mentoring countless young leaders before his passing in 2011. A new business book called “Here Forever” tells the story of John’s life and leadership approach. https://t.co/zPd4vxEF7s",0,,coder3,pending,15,2.772588722,1,0.530843,aggressive,0.423167,non_humor,not_applicable,1,0.938314
B00015,random_fortune_sample_b2,2,Walmart,@walmart,1860111019051196868,https://x.com/walmart/status/1860111019051196868,Sat Nov 23 00:00:00 +0000 2024,"Thanksgiving meal math…

$7/person for 29 items &gt;&gt;&gt; $5/person for 7 items

Stay safe out there, y’all 🫡",1,3,coder3,pending,82,4.418840608,1,0.504476,aggressive,0.355642,non_humor,not_applicable,1,0.991048
B00735,random_fortune_sample_b2,97,Bristol-Myers Squibb,@bmsnews,1584955554648072194,https://x.com/bmsnews/status/1584955554648072194,Tue Oct 25 17:10:25 +0000 2022,"At the European Health Forum Gastein webinar, Bryan Bennett joined a panel of experts to discuss how BMS has supported @AllCanGroup's Cancer Efficiency Metrics Study and how it can be implemented in the real world to make cancer care more efficient. https://t.co/3hXfRVN0PI",0,,coder3,pending,5,1.791759469,1,0.592792,affiliative,0.354934,ambiguous,ambiguous_or_review,0,0.814416
B01209,classifier_disagreement_b2,75,ConocoPhillips,@conocophillips,1640457168456675331,https://x.com/conocophillips/status/1640457168456675331,Mon Mar 27 20:54:01 +0000 2023,#ConocoPhillips' Optimized Cascade® technology was first adopted by the Kenai LNG plant that started up in 1969. It has since been licensed by owners of 27 additional #LNG trains. Learn more:  https://t.co/pTVXcGs3wV https://t.co/wWSYBcTg81,0,,coder3,pending,16,2.833213344,1,0.519615,affiliative,0.327254,non_humor,not_applicable,1,0.96077
B00302,humor_presence_uncertain_b2,56,American Express,@americanexpress,1869803256576094663,https://x.com/americanexpress/status/1869803256576094663,Thu Dec 19 17:53:30 +0000 2024,"In the latest episode of Small Business, Big Day, we’re putting the spotlight on Super Smalls as they prepare for their annual press day during the critical holiday shopping season. Watch to see how they transform their space and their guests' reaction: https://t.co/5NrWh6Kcxj https://t.co/Z9uubIHblx",0,,coder3,pending,45,3.828641396,0,0.442493,non_humorous,0,humor,self_enhancing,1,0.884986
B00982,humor_presence_uncertain_b2,47,Boeing,@boeing,1440701637585104900,https://x.com/boeing/status/1440701637585104900,Wed Sep 22 15:36:51 +0000 2021,#eVTOL and #AdvancedAirMobility services are creating an unprecedented opportunity for #airports to re-engage with local communities and transform into key transportation hubs. Read our latest whitepaper to learn more: https://t.co/gLRhcOIaqm,0,,coder3,pending,28,3.36729583,0,0.487229,non_humorous,0,ambiguous,ambiguous_or_review,0,0.974458
B00874,high_engagement_posts_b2,69,Nationwide,@nationwide,1681299140083617792,https://x.com/nationwide/status/1681299140083617792,Tue Jul 18 13:45:26 +0000 2023,"Zoe Suder, a 16-year-old soccer player battling cancer, thought her team won a once-in-a-lifetime chance to practice at the Rose Bowl. What she didn’t know was that a whole day of surprises awaited them. https://t.co/7ydUcmQhi5",0,,coder3,pending,2786,7.932721027,1,0.585685,affiliative,0.322412,ambiguous,ambiguous_or_review,0,0.82863
B01114,wendys_transfer_aggressive_b2,11,Microsoft,@microsoft,1892244164814725387,https://x.com/microsoft/status/1892244164814725387,Wed Feb 19 16:05:39 +0000 2025,"If you thought AI-generated text, images, and video were cool, just imagine entire interactive environments like games! https://t.co/20XV1rwjrr",0,,coder3,pending,6208,8.733755131,1,0.578822,aggressive,0.324464,ambiguous,ambiguous_or_review,0,0.842356
B00180,type_uncertain_b2,92,Uber Technologies,@Uber,1866182096038834463,https://x.com/Uber/status/1866182096038834463,Mon Dec 09 18:04:18 +0000 2024,"Gifts for them, eats for you. A win is a win. Grab a ride and head to a holiday market 🎁 https://t.co/kSwzDy6pX2",0,,coder3,pending,131,4.882801923,1,0.530751,affiliative,0.436042,ambiguous,ambiguous_or_review,0,0.938498
B00918,wendys_transfer_aggressive_b2,35,AT&T,@ATT,2055002548424085894,https://x.com/ATT/status/2055002548424085894,Thu May 14 19:09:22 +0000 2026,"""He's washed."" ""He's toast."" He's @TheBurntPeanut in his redemption era https://t.co/21n13boliI",1,1,coder3,pending,52,3.970291914,1,0.527757,aggressive,0.335142,non_humor,not_applicable,1,0.944486
B00422,low_engagement_posts_b2,89,Enterprise Products Partners,@EProd_Careers,1679213590694477825,https://x.com/EProd_Careers/status/1679213590694477825,Wed Jul 12 19:38:12 +0000 2023,Make the most of your talents in a fast-paced environment driven by people who strive for achievement. Join us at Enterprise Products. Apply now! https://t.co/Neokdy0snZ,0,,coder3,pending,0,0,1,0.52431,aggressive,0.35389,non_humor,not_applicable,1,0.95138
B00221,humor_presence_uncertain_b2,2,Walmart,@walmart,1910817276053406168,https://x.com/walmart/status/1910817276053406168,Fri Apr 11 22:08:34 +0000 2025,nobody ask becky to get on the roof again… seriously https://t.co/65zRp0DPSp,1,1,coder3,pending,234,5.459585514,0,0.47511,non_humorous,0,humor,affiliative,1,0.95022
B00589,humor_presence_uncertain_b2,91,General Dynamics,@generaldynamics,1769719044767175047,https://x.com/generaldynamics/status/1769719044767175047,Mon Mar 18 13:34:34 +0000 2024,"RT @GDElectricBoat: Today @GDElectricBoat christened Virginia-class submarine PCU Idaho (SSN 799), the fourth U.S. Navy ship and the first…",0,,coder3,pending,6,1.945910149,0,0.45952,non_humorous,0,ambiguous,ambiguous_or_review,0,0.91904
B00157,humor_presence_uncertain_b2,55,Sysco,@sysco,1592621717977190400,https://x.com/sysco/status/1592621717977190400,Tue Nov 15 20:53:01 +0000 2022,"“This zero-emission tractor is powerful, quiet and –  importantly – very comfortable to drive,"" said Marie Robinson, EVP &amp;  CSCO. ""That means it’s not only good for the planet, but it will improve the driving experience for our delivery partners.” 
🔗: https://t.co/us3Yz3xJun https://t.co/mHvQBJTHb7",1,3,coder3,pending,3,1.386294361,1,0.608931,affiliative,0.297518,ambiguous,ambiguous_or_review,0,0.782138
B01296,random_fortune_sample_b2,44,Walt Disney,@Disney,1990876744216105332,https://x.com/Disney/status/1990876744216105332,Tue Nov 18 20:16:19 +0000 2025,"Dunk the Halls returns with Stitch joining the alt cast for Cavaliers-Knicks on Christmas Day!

Watch exclusively on ESPN2, Disney+, Disney XD, Disney Channel, and the ESPN App 🎁 https://t.co/Jiz7Zocuzl",0,,coder3,pending,1177,7.071573364,0,0.382443,non_humorous,0,humor,affiliative,1,0.764886
B00997,low_engagement_posts_b2,90,Ingram Micro Holding,@IngramMicroInc,1954964716029112404,https://x.com/IngramMicroInc/status/1954964716029112404,Mon Aug 11 17:54:44 +0000 2025,"Ingram Micro’s 2024 Sustainable Impact Report is here! From strides in our #10toZero initiative to insights on issues that matter most to our stakeholders, it reflects our commitment to a sustainable future. Check out the full report on our website now. https://t.co/fsBTyDLjUO",0,,coder3,pending,0,0,0,0.472802,non_humorous,0,ambiguous,ambiguous_or_review,0,0.945604
B00019,high_engagement_posts_b2,81,United Airlines Holdings,@united,1846242740616454609,https://x.com/united/status/1846242740616454609,Tue Oct 15 17:32:25 +0000 2024,"And the award for best choreography goes to... 
this United 777 during the San Francisco Fleet Week Air Show https://t.co/M31erqVrXR",1,3,coder3,pending,1443,7.275172319,0,0.487306,non_humorous,0,ambiguous,ambiguous_or_review,0,0.974612
B00219,type_uncertain_b2,45,Johnson & Johnson,@JNJNews,1579527609133957120,https://x.com/JNJNews/status/1579527609133957120,Mon Oct 10 17:41:42 +0000 2022,"#JNJ is committed to helping drive mental illness treatment, from precision medicine to supporting front-line workers. This #WorldMentalHealthDay, explore the company’s initiatives to address the largest unmet need in healthcare.",0,,coder3,pending,30,3.433987204,1,0.565445,aggressive,0.330651,ambiguous,ambiguous_or_review,0,0.86911
B01112,random_fortune_sample_b2,91,General Dynamics,@generaldynamics,1525038143656931328,https://x.com/generaldynamics/status/1525038143656931328,Fri May 13 09:00:01 +0000 2022,"General Dynamics will be in Romania next week for BSDA. Come see us at our booth in Hall B, Stand B325!

General Dynamics va fi in Romania saptamana viitoare pentru BSDA. Veniti sa ne vedeti in sala B la standul B325! https://t.co/dHrSQ5fLjy",1,2,coder3,pending,6,1.945910149,0,0.458241,non_humorous,0,ambiguous,ambiguous_or_review,0,0.916482
B00965,classifier_disagreement_b2,79,TJX,@tjmaxx,850419896106332160,https://x.com/tjmaxx/status/850419896106332160,Fri Apr 07 18:47:57 +0000 2017,@kikisauras Thanks for reaching out about this. Please give Customer Service a call at 1-800-926-6299 M-F between 9-6EST. Thank you.,0,,coder3,pending,0,0,1,0.516071,affiliative,0.356422,non_humor,not_applicable,1,0.967858
B01151,high_engagement_posts_b2,57,Albertsons,@albertsons,1194295330948419584,https://x.com/albertsons/status/1194295330948419584,Tue Nov 12 16:46:10 +0000 2019,Thanks to the Jennings family for hanging out with me and my brothers on #Daksgiving! 🦃 And shout out to @CampbellsChunky and @Albertsons @TomThumb_Stores for making it possible. #ChampionsofChunky @DallasCowboys https://t.co/JMrZ1parrE,1,2,coder3,pending,2800,7.937731775,0,0.378299,non_humorous,0,humor,self_enhancing,1,0.756598
B00941,humor_presence_uncertain_b2,96,Travelers,@travelers,1635729290108043265,https://x.com/travelers/status/1635729290108043265,Tue Mar 14 19:47:07 +0000 2023,"Snow shoveling safety tips:

✅ Push the snow rather than lifting it. 
✅ Use a lightweight plastic shovel instead of a metal one.

Help avoid potential injuries when shoveling snow this winter with our safety tips: https://t.co/YsxjrKt6LS #WinterSafety https://t.co/ca9IZsVBdX",0,,coder3,pending,4,1.609437912,0,0.433114,non_humorous,0,non_humor,not_applicable,0,0.866228
B00900,type_uncertain_b2,53,Energy Transfer,@energytransfer,2056486118288224731,https://x.com/energytransfer/status/2056486118288224731,Mon May 18 21:24:32 +0000 2026,We are truly grateful for these generous donations to the Dallas Police Foundation! Thank you to our partners at Energy Transfer and Texas de Brazil for joining our mission to make Dallas the safest big city in America. Want to be part of the team? Reach out to Lieutenant Matthew Allie at matthew.allie@dallaspolice.gov!,1,2,coder3,pending,15,2.772588722,1,0.611418,affiliative,0.488498,ambiguous,ambiguous_or_review,0,0.777164
B01307,classifier_disagreement_b2,72,Publix Super Markets,@Publix,1548683946375905280,https://x.com/Publix/status/1548683946375905280,Sun Jul 17 15:00:00 +0000 2022,A person’s favorite ice cream flavor says a lot about them. What’s yours? #NationalIceCreamDay,1,2,coder3,pending,80,4.394449155,1,0.568775,aggressive,0.302695,non_humor,not_applicable,1,0.86245
