company_name,period,period_year,period_month,ticker,cik,target_report_year,filing_date,humor_share,humor_count,total_posts,humor_share_ambiguity_as_zero,humor_share_ambiguity_excluded,humor_share_ambiguity_as_missing,humor_presence_any,aggressive_share,aggressive_count,aggressive_humor_usage_intensity,aggressive_humor_usage_intensity_sq,rare_negative_humor_share,ambiguity_rate,high_ambiguity_flag,source_x_handle_count,source_x_handle_list,CAR_m1_p1,CAR_m3_p3,CAR_m5_p5,CAR_m1_p1_available,CAR_m3_p3_available,CAR_m5_p5_available,same_month_alignment,prefiling_lag_1m_alignment,prefiling_lag_3m_alignment,recommended_main_alignment,naics_code,naics_sector_code,naics_sector_name,industry_homogeneity_control,join_ready_for_CAR_m1_p1,join_ready_for_CAR_m3_p3,join_ready_for_CAR_m5_p5
Bristol-Myers Squibb,2024-12,2024,12,BMY,14272,2024,2025-02-12,0.0,0,6,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.5,1,1,@bmsnews,0.004622,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
Bristol-Myers Squibb,2025-01,2025,01,BMY,14272,2024,2025-02-12,0.0,0,6,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.5,1,1,@bmsnews,0.004622,,,true,false,false,false,true,true,prefiling_lag_1m,,31-33,Manufacturing,31-33,true,false,false
Bristol-Myers Squibb,2025-02,2025,02,BMY,14272,2024,2025-02-12,0.0,0,5,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.4,0,1,@bmsnews,0.004622,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,31-33,Manufacturing,31-33,true,false,false
Bristol-Myers Squibb,2025-11,2025,11,BMY,14272,2025,2026-02-11,0.0,0,2,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.5,1,1,@bmsnews,-0.008138,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
Bristol-Myers Squibb,2025-12,2025,12,BMY,14272,2025,2026-02-11,0.0,0,5,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.8,1,1,@bmsnews,-0.008138,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
Bristol-Myers Squibb,2026-01,2026,01,BMY,14272,2025,2026-02-11,0.0,0,2,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.5,1,1,@bmsnews,-0.008138,,,true,false,false,false,true,true,prefiling_lag_1m,,31-33,Manufacturing,31-33,true,false,false
Bristol-Myers Squibb,2026-02,2026,02,BMY,14272,2025,2026-02-11,0.0,0,5,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.8,1,1,@bmsnews,-0.008138,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,31-33,Manufacturing,31-33,true,false,false
Broadcom,2025-09,2025,09,AVGO,1730168,2025,2025-12-18,0.5,2,4,0.5,0.666667,0.5,1,0.0,0,0.0,0.0,0.0,0.25,0,1,@broadcom,-0.014651,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
Broadcom,2025-10,2025,10,AVGO,1730168,2025,2025-12-18,0.272727,3,11,0.272727,0.428571,0.272727,1,0.0,0,0.0,0.0,0.0,0.363636,0,1,@broadcom,-0.014651,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
Broadcom,2025-11,2025,11,AVGO,1730168,2025,2025-12-18,0.125,1,8,0.125,0.25,,1,0.0,0,0.0,0.0,0.0,0.5,1,1,@broadcom,-0.014651,,,true,false,false,false,true,true,prefiling_lag_1m,,31-33,Manufacturing,31-33,true,false,false
Broadcom,2025-12,2025,12,AVGO,1730168,2025,2025-12-18,0.0,0,12,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.5,1,1,@broadcom,-0.014651,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,31-33,Manufacturing,31-33,true,false,false
CVS Health,2026-02,2026,02,CVS,64803,2025,2026-02-10,0.0,0,1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,@cvshealth,-0.022546,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,44-45,Retail Trade,44-45,true,false,false
Capital One Financial,2023-11,2023,11,COF,927628,2023,2024-02-23,0.095238,2,21,0.095238,0.181818,0.095238,1,0.047619,1,0.047619,0.002267569,0.047619,0.47619,0,1,@CapitalOne,-0.026391,,,true,false,false,false,false,true,prefiling_lag_3m,,52,Finance and Insurance,52,true,false,false
Capital One Financial,2025-01,2025,01,COF,927628,2024,2025-02-20,0.0,0,10,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.8,1,1,@CapitalOne,0.006463,,,true,false,false,false,true,true,prefiling_lag_1m,,52,Finance and Insurance,52,true,false,false
Capital One Financial,2025-02,2025,02,COF,927628,2024,2025-02-20,0.5,1,2,0.5,1.0,,1,0.0,0,0.0,0.0,0.0,0.5,1,1,@CapitalOne,0.006463,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,52,Finance and Insurance,52,true,false,false
Capital One Financial,2026-02,2026,02,COF,927628,2025,2026-02-19,0.0,0,2,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.5,1,1,@CapitalOne,-0.003245,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,52,Finance and Insurance,52,true,false,false
Cardinal Health,2023-05,2023,05,CAH,721371,2023,2023-08-15,0.03125,1,32,0.03125,0.071429,,1,0.0,0,0.0,0.0,0.0,0.5625,1,1,@cardinalhealth,-0.019706,,,true,false,false,false,false,true,prefiling_lag_3m,,42,Wholesale Trade,42,true,false,false
Cardinal Health,2023-06,2023,06,CAH,721371,2023,2023-08-15,0.085714,3,35,0.085714,0.142857,0.085714,1,0.0,0,0.0,0.0,0.0,0.4,0,1,@cardinalhealth,-0.019706,,,true,false,false,false,false,true,prefiling_lag_3m,,42,Wholesale Trade,42,true,false,false
Cardinal Health,2023-07,2023,07,CAH,721371,2023,2023-08-15,0.166667,4,24,0.166667,0.307692,0.166667,1,0.0,0,0.0,0.0,0.0,0.458333,0,1,@cardinalhealth,-0.019706,,,true,false,false,false,true,true,prefiling_lag_1m,,42,Wholesale Trade,42,true,false,false
Cardinal Health,2023-08,2023,08,CAH,721371,2023,2023-08-15,0.263158,5,19,0.263158,0.555556,,1,0.0,0,0.0,0.0,0.0,0.526316,1,1,@cardinalhealth,-0.019706,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,42,Wholesale Trade,42,true,false,false
Cardinal Health,2024-05,2024,05,CAH,721371,2024,2024-08-14,0.210526,4,19,0.210526,0.363636,0.210526,1,0.0,0,0.0,0.0,0.0,0.421053,0,1,@cardinalhealth,0.066227,,,true,false,false,false,false,true,prefiling_lag_3m,,42,Wholesale Trade,42,true,false,false
Cardinal Health,2024-06,2024,06,CAH,721371,2024,2024-08-14,0.235294,4,17,0.235294,0.444444,0.235294,1,0.0,0,0.0,0.0,0.0,0.470588,0,1,@cardinalhealth,0.066227,,,true,false,false,false,false,true,prefiling_lag_3m,,42,Wholesale Trade,42,true,false,false
Cardinal Health,2024-07,2024,07,CAH,721371,2024,2024-08-14,0.192308,5,26,0.192308,0.294118,0.192308,1,0.0,0,0.0,0.0,0.0,0.346154,0,1,@cardinalhealth,0.066227,,,true,false,false,false,true,true,prefiling_lag_1m,,42,Wholesale Trade,42,true,false,false
Cardinal Health,2024-08,2024,08,CAH,721371,2024,2024-08-14,0.307692,4,13,0.307692,0.444444,0.307692,1,0.0,0,0.0,0.0,0.0,0.307692,0,1,@cardinalhealth,0.066227,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,42,Wholesale Trade,42,true,false,false
Cardinal Health,2025-05,2025,05,CAH,721371,2025,2025-08-12,0.0,0,1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,@cardinalhealth,-0.072525,,,true,false,false,false,false,true,prefiling_lag_3m,,42,Wholesale Trade,42,true,false,false
Cardinal Health,2025-08,2025,08,CAH,721371,2025,2025-08-12,0.0,0,1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,@cardinalhealth,-0.072525,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,42,Wholesale Trade,42,true,false,false
Cencora,2023-08,2023,08,COR,1140859,2023,2023-11-21,0.210526,4,19,0.210526,0.5,,1,0.0,0,0.0,0.0,0.0,0.578947,1,1,@CencoraGlobal,0.019347,,,true,false,false,false,false,true,prefiling_lag_3m,,42,Wholesale Trade,42,true,false,false
Cencora,2023-09,2023,09,COR,1140859,2023,2023-11-21,0.5,5,10,0.5,0.625,0.5,1,0.0,0,0.0,0.0,0.0,0.2,0,1,@CencoraGlobal,0.019347,,,true,false,false,false,false,true,prefiling_lag_3m,,42,Wholesale Trade,42,true,false,false
Cencora,2023-10,2023,10,COR,1140859,2023,2023-11-21,0.444444,8,18,0.444444,0.8,0.444444,1,0.055556,1,0.055556,0.003086469,0.055556,0.444444,0,1,@CencoraGlobal,0.019347,,,true,false,false,false,true,true,prefiling_lag_1m,,42,Wholesale Trade,42,true,false,false
Cencora,2023-11,2023,11,COR,1140859,2023,2023-11-21,0.176471,3,17,0.176471,0.428571,,1,0.0,0,0.0,0.0,0.0,0.588235,1,1,@CencoraGlobal,0.019347,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,42,Wholesale Trade,42,true,false,false
Cencora,2024-08,2024,08,COR,1140859,2024,2024-11-26,0.181818,2,11,0.181818,0.4,,1,0.0,0,0.0,0.0,0.0,0.545455,1,1,@CencoraGlobal,0.016848,,,true,false,false,false,false,true,prefiling_lag_3m,,42,Wholesale Trade,42,true,false,false
Cencora,2024-09,2024,09,COR,1140859,2024,2024-11-26,0.0,0,10,0.0,,,0,0.0,0,0.0,0.0,0.0,1.0,1,1,@CencoraGlobal,0.016848,,,true,false,false,false,false,true,prefiling_lag_3m,,42,Wholesale Trade,42,true,false,false
Cencora,2024-10,2024,10,COR,1140859,2024,2024-11-26,0.5,3,6,0.5,0.6,0.5,1,0.0,0,0.0,0.0,0.0,0.166667,0,1,@CencoraGlobal,0.016848,,,true,false,false,false,true,true,prefiling_lag_1m,,42,Wholesale Trade,42,true,false,false
Cencora,2024-11,2024,11,COR,1140859,2024,2024-11-26,0.111111,1,9,0.111111,0.25,,1,0.0,0,0.0,0.0,0.0,0.555556,1,1,@CencoraGlobal,0.016848,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,42,Wholesale Trade,42,true,false,false
Cencora,2025-08,2025,08,COR,1140859,2025,2025-11-25,0.333333,1,3,0.333333,0.5,0.333333,1,0.0,0,0.0,0.0,0.0,0.333333,0,1,@CencoraGlobal,0.005102,,,true,false,false,false,false,true,prefiling_lag_3m,,42,Wholesale Trade,42,true,false,false
Cencora,2025-09,2025,09,COR,1140859,2025,2025-11-25,0.5,1,2,0.5,0.5,0.5,1,0.0,0,0.0,0.0,0.0,0.0,0,1,@CencoraGlobal,0.005102,,,true,false,false,false,false,true,prefiling_lag_3m,,42,Wholesale Trade,42,true,false,false
Cencora,2025-10,2025,10,COR,1140859,2025,2025-11-25,0.0,0,2,0.0,,,0,0.0,0,0.0,0.0,0.0,1.0,1,1,@CencoraGlobal,0.005102,,,true,false,false,false,true,true,prefiling_lag_1m,,42,Wholesale Trade,42,true,false,false
Cencora,2025-11,2025,11,COR,1140859,2025,2025-11-25,0.0,0,2,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,@CencoraGlobal,0.005102,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,42,Wholesale Trade,42,true,false,false
Centene,2023-11,2023,11,CNC,1071739,2023,2024-02-20,0.5,7,14,0.5,0.875,0.5,1,0.0,0,0.0,0.0,0.0,0.428571,0,1,@centene,0.015797,,,true,false,false,false,false,true,prefiling_lag_3m,,52,Finance and Insurance,52,true,false,false
Centene,2023-12,2023,12,CNC,1071739,2023,2024-02-20,0.076923,1,13,0.076923,0.111111,0.076923,1,0.0,0,0.0,0.0,0.0,0.307692,0,1,@centene,0.015797,,,true,false,false,false,false,true,prefiling_lag_3m,,52,Finance and Insurance,52,true,false,false
Centene,2024-01,2024,01,CNC,1071739,2023,2024-02-20,0.071429,1,14,0.071429,0.111111,0.071429,1,0.0,0,0.0,0.0,0.0,0.357143,0,1,@centene,0.015797,,,true,false,false,false,true,true,prefiling_lag_1m,,52,Finance and Insurance,52,true,false,false
Centene,2024-02,2024,02,CNC,1071739,2023,2024-02-20,0.111111,1,9,0.111111,0.2,0.111111,1,0.0,0,0.0,0.0,0.0,0.444444,0,1,@centene,0.015797,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,52,Finance and Insurance,52,true,false,false
Centene,2024-11,2024,11,CNC,1071739,2024,2025-02-18,0.1,1,10,0.1,0.333333,,1,0.0,0,0.0,0.0,0.0,0.7,1,1,@centene,0.017522,,,true,false,false,false,false,true,prefiling_lag_3m,,52,Finance and Insurance,52,true,false,false
Centene,2024-12,2024,12,CNC,1071739,2024,2025-02-18,0.0,0,6,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.666667,1,1,@centene,0.017522,,,true,false,false,false,false,true,prefiling_lag_3m,,52,Finance and Insurance,52,true,false,false
Centene,2025-01,2025,01,CNC,1071739,2024,2025-02-18,0.0,0,6,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.833333,1,1,@centene,0.017522,,,true,false,false,false,true,true,prefiling_lag_1m,,52,Finance and Insurance,52,true,false,false
Centene,2025-02,2025,02,CNC,1071739,2024,2025-02-18,0.25,2,8,0.25,0.4,0.25,1,0.0,0,0.0,0.0,0.0,0.375,0,1,@centene,0.017522,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,52,Finance and Insurance,52,true,false,false
Centene,2025-11,2025,11,CNC,1071739,2025,2026-02-17,0.0,0,7,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.571429,1,1,@centene,0.097953,,,true,false,false,false,false,true,prefiling_lag_3m,,52,Finance and Insurance,52,true,false,false
Centene,2025-12,2025,12,CNC,1071739,2025,2026-02-17,0.2,1,5,0.2,0.333333,0.2,1,0.0,0,0.0,0.0,0.0,0.4,0,1,@centene,0.097953,,,true,false,false,false,false,true,prefiling_lag_3m,,52,Finance and Insurance,52,true,false,false
Centene,2026-01,2026,01,CNC,1071739,2025,2026-02-17,0.25,1,4,0.25,0.333333,0.25,1,0.0,0,0.0,0.0,0.0,0.25,0,1,@centene,0.097953,,,true,false,false,false,true,true,prefiling_lag_1m,,52,Finance and Insurance,52,true,false,false
Centene,2026-02,2026,02,CNC,1071739,2025,2026-02-17,0.166667,1,6,0.166667,0.25,0.166667,1,0.0,0,0.0,0.0,0.0,0.333333,0,1,@centene,0.097953,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,52,Finance and Insurance,52,true,false,false
Charter Communications,2023-11,2023,11,CHTR,1091667,2023,2024-02-02,0.0,0,3,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.666667,1,1,@CharterNewsroom,-0.221803,,,true,false,false,false,false,true,prefiling_lag_3m,,51,Information,51,true,false,false
Charter Communications,2023-12,2023,12,CHTR,1091667,2023,2024-02-02,0.0,0,5,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.2,0,1,@CharterNewsroom,-0.221803,,,true,false,false,false,false,true,prefiling_lag_3m,,51,Information,51,true,false,false
Charter Communications,2024-01,2024,01,CHTR,1091667,2023,2024-02-02,0.0,0,9,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,@CharterNewsroom,-0.221803,,,true,false,false,false,true,true,prefiling_lag_1m,,51,Information,51,true,false,false
Charter Communications,2024-02,2024,02,CHTR,1091667,2023,2024-02-02,0.125,1,8,0.125,0.125,0.125,1,0.0,0,0.0,0.0,0.0,0.0,0,1,@CharterNewsroom,-0.221803,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,51,Information,51,true,false,false
Charter Communications,2024-10,2024,10,CHTR,1091667,2024,2025-01-31,0.0,0,11,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.272727,0,1,@CharterNewsroom,-0.044211,,,true,false,false,false,false,true,prefiling_lag_3m,,51,Information,51,true,false,false
Charter Communications,2024-11,2024,11,CHTR,1091667,2024,2025-01-31,0.0,0,10,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.5,1,1,@CharterNewsroom,-0.044211,,,true,false,false,false,false,true,prefiling_lag_3m,,51,Information,51,true,false,false
Charter Communications,2024-12,2024,12,CHTR,1091667,2024,2025-01-31,0.0,0,8,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.625,1,1,@CharterNewsroom,-0.044211,,,true,false,false,false,true,true,prefiling_lag_1m,,51,Information,51,true,false,false
Charter Communications,2025-01,2025,01,CHTR,1091667,2024,2025-01-31,0.166667,2,12,0.166667,0.5,,1,0.0,0,0.0,0.0,0.0,0.666667,1,1,@CharterNewsroom,-0.044211,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,51,Information,51,true,false,false
Charter Communications,2025-10,2025,10,CHTR,1091667,2025,2026-01-30,0.136364,3,22,0.136364,0.375,,1,0.0,0,0.0,0.0,0.0,0.636364,1,1,@CharterNewsroom,0.163413,,,true,false,false,false,false,true,prefiling_lag_3m,,51,Information,51,true,false,false
Charter Communications,2025-11,2025,11,CHTR,1091667,2025,2026-01-30,0.15,3,20,0.15,0.333333,,1,0.0,0,0.0,0.0,0.0,0.55,1,1,@CharterNewsroom,0.163413,,,true,false,false,false,false,true,prefiling_lag_3m,,51,Information,51,true,false,false
Charter Communications,2025-12,2025,12,CHTR,1091667,2025,2026-01-30,0.230769,6,26,0.230769,0.5,,1,0.0,0,0.0,0.0,0.0,0.538462,1,1,@CharterNewsroom,0.163413,,,true,false,false,false,true,true,prefiling_lag_1m,,51,Information,51,true,false,false
Charter Communications,2026-01,2026,01,CHTR,1091667,2025,2026-01-30,0.178571,5,28,0.178571,0.3125,0.178571,1,0.0,0,0.0,0.0,0.0,0.428571,0,1,@CharterNewsroom,0.163413,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,51,Information,51,true,false,false
Chevron,2023-11,2023,11,CVX,93410,2023,2024-02-26,0.133333,2,15,0.133333,0.285714,,1,0.0,0,0.0,0.0,0.0,0.533333,1,1,@chevron,-0.017723,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
Chevron,2023-12,2023,12,CVX,93410,2023,2024-02-26,0.0,0,6,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.666667,1,1,@chevron,-0.017723,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
Chevron,2024-01,2024,01,CVX,93410,2023,2024-02-26,0.0,0,11,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.727273,1,1,@chevron,-0.017723,,,true,false,false,false,true,true,prefiling_lag_1m,,31-33,Manufacturing,31-33,true,false,false
Chevron,2024-02,2024,02,CVX,93410,2023,2024-02-26,0.055556,1,18,0.055556,0.076923,0.055556,1,0.0,0,0.0,0.0,0.0,0.277778,0,1,@chevron,-0.017723,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,31-33,Manufacturing,31-33,true,false,false
Chevron,2024-11,2024,11,CVX,93410,2024,2025-02-21,0.0,0,14,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.357143,0,1,@chevron,0.015112,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
Chevron,2024-12,2024,12,CVX,93410,2024,2025-02-21,0.1,1,10,0.1,0.5,,1,0.0,0,0.0,0.0,0.0,0.8,1,1,@chevron,0.015112,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
Chevron,2025-01,2025,01,CVX,93410,2024,2025-02-21,0.214286,3,14,0.214286,0.272727,0.214286,1,0.0,0,0.0,0.0,0.0,0.214286,0,1,@chevron,0.015112,,,true,false,false,false,true,true,prefiling_lag_1m,,31-33,Manufacturing,31-33,true,false,false
Chevron,2025-02,2025,02,CVX,93410,2024,2025-02-21,0.0,0,8,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.625,1,1,@chevron,0.015112,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,31-33,Manufacturing,31-33,true,false,false
Chevron,2025-11,2025,11,CVX,93410,2025,2026-02-24,0.111111,1,9,0.111111,0.125,0.111111,1,0.0,0,0.0,0.0,0.0,0.111111,0,1,@chevron,-0.001533,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
Chevron,2025-12,2025,12,CVX,93410,2025,2026-02-24,0.0,0,9,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.666667,1,1,@chevron,-0.001533,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
Chevron,2026-01,2026,01,CVX,93410,2025,2026-02-24,0.166667,1,6,0.166667,0.25,0.166667,1,0.0,0,0.0,0.0,0.0,0.333333,0,1,@chevron,-0.001533,,,true,false,false,false,true,true,prefiling_lag_1m,,31-33,Manufacturing,31-33,true,false,false
Chevron,2026-02,2026,02,CVX,93410,2025,2026-02-24,0.0,0,8,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.125,0,1,@chevron,-0.001533,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,31-33,Manufacturing,31-33,true,false,false
Cigna Group,2023-11,2023,11,CI,1739940,2023,2024-02-29,0.0,0,5,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.8,1,1,@TheCignaGroup,-0.029832,,,true,false,false,false,false,true,prefiling_lag_3m,,52,Finance and Insurance,52,true,false,false
Cigna Group,2023-12,2023,12,CI,1739940,2023,2024-02-29,0.0,0,1,0.0,,,0,0.0,0,0.0,0.0,0.0,1.0,1,1,@TheCignaGroup,-0.029832,,,true,false,false,false,false,true,prefiling_lag_3m,,52,Finance and Insurance,52,true,false,false
Cisco Systems,2025-06,2025,06,CSCO,858877,2025,2025-09-03,0.022727,1,44,0.022727,0.045455,,1,0.0,0,0.0,0.0,0.0,0.5,1,1,@Cisco,-0.024886,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
Cisco Systems,2025-07,2025,07,CSCO,858877,2025,2025-09-03,0.135135,5,37,0.135135,0.227273,0.135135,1,0.0,0,0.0,0.0,0.0,0.405405,0,1,@Cisco,-0.024886,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
Cisco Systems,2025-08,2025,08,CSCO,858877,2025,2025-09-03,0.044444,2,45,0.044444,0.055556,0.044444,1,0.0,0,0.0,0.0,0.0,0.2,0,1,@Cisco,-0.024886,,,true,false,false,false,true,true,prefiling_lag_1m,,31-33,Manufacturing,31-33,true,false,false
Cisco Systems,2025-09,2025,09,CSCO,858877,2025,2025-09-03,0.109589,8,73,0.109589,0.216216,0.109589,1,0.0,0,0.0,0.0,0.0,0.493151,0,1,@Cisco,-0.024886,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,31-33,Manufacturing,31-33,true,false,false
Citigroup,2024-11,2024,11,C,831001,2024,2025-02-21,0.272727,3,11,0.272727,0.5,0.272727,1,0.0,0,0.0,0.0,0.0,0.454545,0,1,@Citi,-0.037877,,,true,false,false,false,false,true,prefiling_lag_3m,,52,Finance and Insurance,52,true,false,false
Citigroup,2024-12,2024,12,C,831001,2024,2025-02-21,0.285714,2,7,0.285714,0.4,0.285714,1,0.0,0,0.0,0.0,0.0,0.285714,0,1,@Citi,-0.037877,,,true,false,false,false,false,true,prefiling_lag_3m,,52,Finance and Insurance,52,true,false,false
Citigroup,2025-01,2025,01,C,831001,2024,2025-02-21,0.0,0,21,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.285714,0,1,@Citi,-0.037877,,,true,false,false,false,true,true,prefiling_lag_1m,,52,Finance and Insurance,52,true,false,false
Citigroup,2025-02,2025,02,C,831001,2024,2025-02-21,0.0,0,1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,@Citi,-0.037877,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,52,Finance and Insurance,52,true,false,false
Citigroup,2025-11,2025,11,C,831001,2025,2026-02-20,0.5,2,4,0.5,0.666667,0.5,1,0.0,0,0.0,0.0,0.0,0.25,0,1,@Citi,-0.043834,,,true,false,false,false,false,true,prefiling_lag_3m,,52,Finance and Insurance,52,true,false,false
Citigroup,2025-12,2025,12,C,831001,2025,2026-02-20,0.0,0,6,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.5,1,1,@Citi,-0.043834,,,true,false,false,false,false,true,prefiling_lag_3m,,52,Finance and Insurance,52,true,false,false
Citigroup,2026-01,2026,01,C,831001,2025,2026-02-20,0.083333,1,12,0.083333,0.1,0.083333,1,0.0,0,0.0,0.0,0.0,0.166667,0,1,@Citi,-0.043834,,,true,false,false,false,true,true,prefiling_lag_1m,,52,Finance and Insurance,52,true,false,false
Citigroup,2026-02,2026,02,C,831001,2025,2026-02-20,0.5,1,2,0.5,1.0,,1,0.0,0,0.0,0.0,0.0,0.5,1,1,@Citi,-0.043834,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,52,Finance and Insurance,52,true,false,false
Comcast,2024-01,2024,01,CMCSA,1166691,2023,2024-01-31,0.285714,2,7,0.285714,0.5,0.285714,1,0.0,0,0.0,0.0,0.0,0.428571,0,1,@comcast,0.017937,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,51,Information,51,true,false,false
Comcast,2024-10,2024,10,CMCSA,1166691,2024,2025-01-31,0.205882,7,34,0.205882,0.411765,,1,0.0,0,0.0,0.0,0.0,0.5,1,1,@comcast,-0.111537,,,true,false,false,false,false,true,prefiling_lag_3m,,51,Information,51,true,false,false
Comcast,2024-11,2024,11,CMCSA,1166691,2024,2025-01-31,0.264706,9,34,0.264706,0.5625,,1,0.0,0,0.0,0.0,0.0,0.529412,1,1,@comcast,-0.111537,,,true,false,false,false,false,true,prefiling_lag_3m,,51,Information,51,true,false,false
Comcast,2024-12,2024,12,CMCSA,1166691,2024,2025-01-31,0.272727,6,22,0.272727,0.545455,,1,0.0,0,0.0,0.0,0.0,0.5,1,1,@comcast,-0.111537,,,true,false,false,false,true,true,prefiling_lag_1m,,51,Information,51,true,false,false
Comcast,2025-01,2025,01,CMCSA,1166691,2024,2025-01-31,0.230769,9,39,0.230769,0.428571,0.230769,1,0.0,0,0.0,0.0,0.0,0.461538,0,1,@comcast,-0.111537,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,51,Information,51,true,false,false
Comcast,2025-11,2025,11,CMCSA,1166691,2025,2026-02-03,0.083333,4,48,0.083333,0.363636,,1,0.0,0,0.0,0.0,0.0,0.770833,1,1,@comcast,0.032135,,,true,false,false,false,false,true,prefiling_lag_3m,,51,Information,51,true,false,false
Comcast,2025-12,2025,12,CMCSA,1166691,2025,2026-02-03,0.272727,6,22,0.272727,0.545455,,1,0.0,0,0.0,0.0,0.0,0.5,1,1,@comcast,0.032135,,,true,false,false,false,false,true,prefiling_lag_3m,,51,Information,51,true,false,false
Comcast,2026-01,2026,01,CMCSA,1166691,2025,2026-02-03,0.225806,7,31,0.225806,0.583333,,1,0.0,0,0.0,0.0,0.0,0.612903,1,1,@comcast,0.032135,,,true,false,false,false,true,true,prefiling_lag_1m,,51,Information,51,true,false,false
