fortune_rank,firm_name,direct_x_profile_url,attempted_at,status,direct_profile_exists,error_type,error_message,page_title,current_url,elapsed_seconds,notes
102,Deere,https://x.com/deere,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
103,Plains GP Holdings,https://x.com/plainsgpholdings,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
104,Molina Healthcare,https://x.com/molinahealthcare,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
105,Netflix,https://x.com/netflix,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
106,Thermo Fisher Scientific,https://x.com/thermofisherscientific,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
107,Abbott Laboratories,https://x.com/abbottlaboratories,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
108,Qualcomm,https://x.com/qualcomm,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
109,Northwestern Mutual,https://x.com/northwesternmutual,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
110,U.S. Bancorp,https://x.com/usbancorp,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
111,Dollar General,https://x.com/dollargeneral,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
112,Northrop Grumman,https://x.com/northropgrumman,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
113,Best Buy,https://x.com/bestbuy,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
114,Salesforce,https://x.com/salesforce,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
115,Bank of New York (BNY),https://x.com/bankofnewyorkbny,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
116,Honeywell International,https://x.com/honeywellinternational,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
117,Philip Morris International,https://x.com/philipmorrisinternational,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
118,CBRE Group,https://x.com/cbregroup,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
119,Visa,https://x.com/visa,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
120,Dow,https://x.com/dow,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
121,US Foods Holding,https://x.com/usfoodsholding,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
122,Mondelez International,https://x.com/mondelezinternational,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
123,Lithia Motors,https://x.com/lithiamotors,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
124,GE Vernova,https://x.com/gevernova,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
125,Micron Technology,https://x.com/microntechnology,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
126,Warner Bros. Discovery,https://x.com/warnerbrosdiscovery,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
127,Starbucks,https://x.com/starbucks,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
128,World Kinect,https://x.com/worldkinect,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
129,Amgen,https://x.com/amgen,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
130,CHS,https://x.com/chs,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
131,Advanced Micro Devices,https://x.com/advancedmicrodevices,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
132,Coupang,https://x.com/coupang,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
133,Hewlett Packard Enterprise,https://x.com/hewlettpackardenterprise,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
134,D.R. Horton,https://x.com/drhorton,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
135,Lennar,https://x.com/lennar,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
136,PNC Financial Services Group,https://x.com/pncfinancialservicesgroup,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
137,Cummins,https://x.com/cummins,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
138,Oneok,https://x.com/oneok,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
139,PayPal Holdings,https://x.com/paypalholdings,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
140,GuideWell Mutual Holding,https://x.com/guidewellmutualholding,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
141,Mastercard,https://x.com/mastercard,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
142,Nucor,https://x.com/nucor,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
143,Apollo Global Management,https://x.com/apolloglobalmanagement,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
144,Penske Automotive Group,https://x.com/penskeautomotivegroup,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
145,Duke Energy,https://x.com/dukeenergy,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
146,United Natural Foods,https://x.com/unitednaturalfoods,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
147,Ferguson Enterprises,https://x.com/fergusonenterprises,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
148,Arrow Electronics,https://x.com/arrowelectronics,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
149,NRG Energy,https://x.com/nrgenergy,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
150,Truist Financial,https://x.com/truistfinancial,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
151,Jabil,https://x.com/jabil,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
152,Southern,https://x.com/southern,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
153,Gilead Sciences,https://x.com/gileadsciences,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
154,PBF Energy,https://x.com/pbfenergy,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
155,Paramount Skydance,https://x.com/paramountskydance,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
156,KKR,https://x.com/kkr,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
157,Quanta Services,https://x.com/quantaservices,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
158,Paccar,https://x.com/paccar,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
159,Medline,https://x.com/medline,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
160,Applied Materials,https://x.com/appliedmaterials,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
160,Hartford Insurance Group,https://x.com/hartfordinsurancegroup,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
162,CarMax,https://x.com/carmax,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
163,Southwest Airlines,https://x.com/southwestairlines,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
164,Baker Hughes,https://x.com/bakerhughes,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
165,Charles Schwab,https://x.com/charlesschwab,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
166,AutoNation,https://x.com/autonation,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
167,NextEra Energy,https://x.com/nexteraenergy,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
168,Marsh & McLennan,https://x.com/marshandmclennan,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
169,Booking Holdings,https://x.com/bookingholdings,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
170,McDonald's,https://x.com/mcdonalds,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
171,HF Sinclair,https://x.com/hfsinclair,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
172,AIG,https://x.com/aig,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
173,Occidental Petroleum,https://x.com/occidentalpetroleum,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
174,Marriott International,https://x.com/marriottinternational,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
175,Jones Lang LaSalle,https://x.com/joneslanglasalle,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
176,International Paper,https://x.com/internationalpaper,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
177,Freeport-McMoRan,https://x.com/freeportmcmoran,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
178,Constellation Energy,https://x.com/constellationenergy,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
179,Waste Management,https://x.com/wastemanagement,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
180,Live Nation Entertainment,https://x.com/livenationentertainment,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
181,Stryker,https://x.com/stryker,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
182,Dollar Tree,https://x.com/dollartree,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
183,3M,https://x.com/3m,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
184,Kraft Heinz,https://x.com/kraftheinz,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
185,PG&E,https://x.com/pgande,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
186,Danaher,https://x.com/danaher,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
187,Union Pacific,https://x.com/unionpacific,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
188,Genuine Parts,https://x.com/genuineparts,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
189,Exelon,https://x.com/exelon,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
190,BlackRock,https://x.com/blackrock,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
191,Block,https://x.com/block,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
192,Adobe,https://x.com/adobe,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
193,Reinsurance Group of America,https://x.com/reinsurancegroupofamerica,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
194,Sherwin-Williams,https://x.com/sherwinwilliams,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
195,WESCO International,https://x.com/wescointernational,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
196,Lear,https://x.com/lear,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
197,Synchrony,https://x.com/synchrony,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
198,Amphenol,https://x.com/amphenol,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
199,Ross Stores,https://x.com/rossstores,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
200,Newmont,https://x.com/newmont,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
201,EOG Resources,https://x.com/eogresources,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
202,State Street,https://x.com/statestreet,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
