company_name,ticker,cik,period,filing_date,target_report_year,alignment_type,recommended_main_alignment,same_month_alignment,prefiling_lag_1m_alignment,prefiling_lag_3m_alignment,CAR_m1_p1,CAR_m3_p3,CAR_m5_p5,join_ready_for_CAR_m1_p1,join_ready_for_CAR_m3_p3,join_ready_for_CAR_m5_p5,humor_share,humor_count,log_humor_count,humor_presence_any,humor_share_ambiguity_as_zero,humor_share_ambiguity_excluded,humor_share_ambiguity_as_missing,aggressive_share,affiliative_share,self_enhancing_share,self_defeating_share,rare_negative_humor_share,aggressive_humor_usage_intensity,aggressive_humor_usage_intensity_sq,total_posts,ambiguity_rate,high_ambiguity_flag,source_x_handle_count,naics_sector_code,naics_sector_name,industry_homogeneity_control,CAR_m3_p3_complete_window,CAR_m5_p5_complete_window,ar_computation_status,hc_log_humor_count,hc_humor_count,hc_humor_presence_any,hc_humor_share,hc_v2_aggressive_candidate_count,hc_log_v2_aggressive_candidate,hc_v2_aggressive_candidate_presence,hc_v2_aggressive_candidate_share,hc_v2_aggressive_candidate_intensity,hc_rare_class_candidate_count,hc_log_rare_class_candidate,hc_rare_class_candidate_presence,hc_rare_class_candidate_share,hc_rare_class_candidate_intensity,hc_negative_humor_count,hc_negative_humor_presence_any,hc_negative_humor_share,hc_negative_humor_intensity,hc_aggressive_count,hc_aggressive_presence,hc_log_aggressive,hc_aggressive_share_among_humor,hc_v1v2_disagreement_count,hc_v1v2_disagreement_presence,humor_prob_sum,humor_prob_mean,aggressive_prob_sum,aggressive_prob_mean,aggressive_prob_max,ambiguity_adjusted_humor_share,aggressive_prob_intensity,negative_humor_presence_any_post,top_k_aggressive_score,_total_posts_fc,aggressive_candidate_score_sum,aggressive_candidate_score_mean,aggressive_candidate_score_max,sd_candidate_score_sum,sd_candidate_score_mean,sd_candidate_score_max,_humor_count_fc,_ambiguous_count_fc,top_k_aggressive_type_confidence,aggressive_prob_sum_legacy,aggressive_prob_mean_legacy,aggressive_prob_max_legacy,aggressive_prob_intensity_legacy,top_k_aggressive_score_legacy,aggressive_candidate_score_intensity_bounded,hc_v2_aggressive_candidate_intensity_bounded,hc_rare_class_candidate_intensity_bounded,hc_v2_aggressive_candidate_ratio_to_hard_humor,sd_candidate_score_intensity_bounded
IBM,IBM,51143,2026-01,2026-02-24,2025,prefiling_lag_1m,prefiling_lag_1m,False,True,True,-0.084088,-0.08363976,-0.06790939,True,True,True,0.083333,2,1.098612,1,0.083333,0.166667,,0.0,0.041667,0.041667,0.0,0.0,0.0,0.0,24,0.5,1,1,31-33,Manufacturing,31-33,True,True,computed,1.0986122886681096,2,1,0.083333,1,0.6931471805599453,1,0.0416666666666666,0.5,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,1,13.901419,0.5792257916666667,0.0798632749201113,0.0033276364550046,0.0076977414699515,0.5792257916666667,0.0399316374600556,0,0.0,24,0.07986327492011132,0.0033276364550046383,0.007697741469951551,0.031184707349757756,0.0012993628062399065,0.0030057847644572727,2,12,0.0,0.0798632749201113,0.0033276364550046,0.0076977414699515,0.0399316374600556,0.0,0.0033276364550046383,0.041666666666666664,0.0,0.5,0.0012993628062399065
IBM,IBM,51143,2026-02,2026-02-24,2025,same_month,same_month (caution: simultaneity risk),True,False,False,-0.084088,-0.08363976,-0.06790939,True,True,True,0.071429,2,1.098612,1,0.071429,0.166667,,0.0,0.071429,0.0,0.0,0.0,0.0,0.0,28,0.571429,1,1,31-33,Manufacturing,31-33,True,True,computed,1.0986122886681096,2,1,0.071429,1,0.6931471805599453,1,0.0357142857142857,0.5,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,1,16.226746,0.5795266428571428,0.1074426651891557,0.0038372380424698,0.0083136382847129,0.5795266428571428,0.0537213325945778,0,0.0,28,0.10744266518915575,0.003837238042469848,0.008313638284712916,0.04195380259767035,0.001498350092773941,0.0032462778064117105,2,16,0.0,0.1074426651891557,0.0038372380424698,0.0083136382847129,0.0537213325945778,0.0,0.003837238042469848,0.03571428571428571,0.0,0.5,0.001498350092773941
Ingram Micro Holding,INGM,1897762,2024-12,2025-03-05,2024,prefiling_lag_3m,prefiling_lag_3m,False,False,True,,,,False,False,False,0.166667,4,1.609438,1,0.166667,0.363636,,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,24,0.541667,1,1,42,Wholesale Trade,42,False,False,missing_alpha_beta,1.6094379124341005,4,1,0.166667,3,1.3862943611198906,1,0.125,0.75,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,1,14.75915,0.6149645833333334,0.0882583826409648,0.0036774326100402,0.0080764926296258,0.6149645833333334,0.0220645956602412,0,0.0,24,0.08825838264096485,0.003677432610040202,0.008076492629625811,0.034462797031233894,0.0014359498763014122,0.0031536780744253175,4,13,0.0,0.0882583826409648,0.0036774326100402,0.0080764926296258,0.0220645956602412,0.0,0.003677432610040202,0.125,0.0,0.75,0.0014359498763014122
Ingram Micro Holding,INGM,1897762,2025-01,2025-03-05,2024,prefiling_lag_3m,prefiling_lag_3m,False,False,True,,,,False,False,False,0.136364,3,1.386294,1,0.136364,0.230769,0.136364,0.0,0.090909,0.045455,0.0,0.0,0.0,0.0,22,0.409091,0,1,42,Wholesale Trade,42,False,False,missing_alpha_beta,1.3862943611198906,3,1,0.136364,3,1.3862943611198906,1,0.1363636363636363,1.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,1,13.436412,0.610746,0.0624606586949798,0.0028391208497718,0.0079277868261004,0.610746,0.0208202195649933,0,0.0,22,0.062460658694979895,0.0028391208497718133,0.0079277868261004,0.024389400061849295,0.0011086090937204225,0.0030956119987630144,3,9,0.0,0.0624606586949798,0.0028391208497718,0.0079277868261004,0.0208202195649933,0.0,0.0028391208497718133,0.13636363636363635,0.0,1.0,0.0011086090937204225
Ingram Micro Holding,INGM,1897762,2025-02,2025-03-05,2024,prefiling_lag_1m,prefiling_lag_1m,False,True,True,,,,False,False,False,0.272727,6,1.94591,1,0.272727,0.545455,,0.0,0.045455,0.227273,0.0,0.0,0.0,0.0,22,0.5,1,1,42,Wholesale Trade,42,False,False,missing_alpha_beta,1.9459101490553128,6,1,0.272727,3,1.3862943611198906,1,0.1363636363636363,0.5,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,1,13.697852,0.6226296363636363,0.0725023971755489,0.0032955635079794,0.0079960622616225,0.6226296363636363,0.0120837328625914,0,0.0,22,0.0725023971755489,0.0032955635079794958,0.007996062261622512,0.028310459849500053,0.0012868390840681842,0.0031222719307287907,6,11,0.0,0.0725023971755489,0.0032955635079794,0.0079960622616225,0.0120837328625914,0.0,0.0032955635079794958,0.13636363636363635,0.0,0.5,0.0012868390840681842
Ingram Micro Holding,INGM,1897762,2025-03,2025-03-05,2024,same_month,same_month (caution: simultaneity risk),True,False,False,,,,False,False,False,0.153846,4,1.609438,1,0.153846,0.333333,,0.0,0.0,0.153846,0.0,0.0,0.0,0.0,26,0.538462,1,1,42,Wholesale Trade,42,False,False,missing_alpha_beta,1.6094379124341005,4,1,0.153846,3,1.3862943611198906,1,0.1153846153846153,0.75,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,1,15.391415,0.5919775,0.0915681934852077,0.0035218535955849,0.0084468230079373,0.5919775,0.0228920483713019,0,0.0,26,0.0915681934852077,0.0035218535955849114,0.008446823007937325,0.03575519936089063,0.0013751999754188704,0.0032982832697660038,4,14,0.0,0.0915681934852077,0.0035218535955849,0.0084468230079373,0.0228920483713019,0.0,0.0035218535955849114,0.11538461538461539,0.0,0.75,0.0013751999754188704
Ingram Micro Holding,INGM,1897762,2025-12,2026-03-03,2025,prefiling_lag_3m,prefiling_lag_3m,False,False,True,0.244154,0.12222912,0.09133554,True,True,True,0.266667,4,1.609438,1,0.266667,0.571429,,0.0,0.066667,0.2,0.0,0.0,0.0,0.0,15,0.533333,1,1,42,Wholesale Trade,42,True,True,computed,1.6094379124341005,4,1,0.266667,3,1.3862943611198906,1,0.2,0.75,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,1,9.477066,0.6318044,0.0538931955468508,0.0035928797031233,0.0071652298732089,0.6318044,0.0134732988867127,0,0.0,15,0.05389319554685083,0.0035928797031233887,0.007165229873208947,0.02104400968972271,0.0014029339793148472,0.0027978516647768274,4,8,0.0,0.0538931955468508,0.0035928797031233,0.0071652298732089,0.0134732988867127,0.0,0.0035928797031233887,0.2,0.0,0.75,0.0014029339793148472
Ingram Micro Holding,INGM,1897762,2026-01,2026-03-03,2025,prefiling_lag_3m,prefiling_lag_3m,False,False,True,0.244154,0.12222912,0.09133554,True,True,True,0.266667,4,1.609438,1,0.266667,0.363636,0.266667,0.0,0.0,0.266667,0.0,0.0,0.0,0.0,15,0.266667,0,1,42,Wholesale Trade,42,True,True,computed,1.6094379124341005,4,1,0.266667,3,1.3862943611198906,1,0.2,0.75,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,1,9.042232,0.6028154666666666,0.0261999190805071,0.0017466612720338,0.0069257463148129,0.6028154666666666,0.0065499797701267,0,0.0,15,0.026199919080507162,0.0017466612720338109,0.006925746314812906,0.010230444593340894,0.0006820296395560596,0.002704339037212659,4,4,0.0,0.0261999190805071,0.0017466612720338,0.0069257463148129,0.0065499797701267,0.0,0.0017466612720338109,0.2,0.0,0.75,0.0006820296395560596
Ingram Micro Holding,INGM,1897762,2026-02,2026-03-03,2025,prefiling_lag_1m,prefiling_lag_1m,False,True,True,0.244154,0.12222912,0.09133554,True,True,True,0.142857,3,1.386294,1,0.142857,0.5,,0.0,0.047619,0.095238,0.0,0.0,0.0,0.0,21,0.714286,1,1,42,Wholesale Trade,42,True,True,computed,1.3862943611198906,3,1,0.142857,3,1.3862943611198906,1,0.1428571428571428,1.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,1,13.090117,0.6233389047619047,0.1023917116792083,0.004875795794248,0.0079159024842799,0.6233389047619047,0.0341305705597361,0,0.0,21,0.10239171167920832,0.004875795794248015,0.00791590248427997,0.03998152551283373,0.0019038821672777966,0.0030909714462426553,3,15,0.0,0.1023917116792083,0.004875795794248,0.0079159024842799,0.0341305705597361,0.0,0.004875795794248015,0.14285714285714285,0.0,1.0,0.0019038821672777966
Ingram Micro Holding,INGM,1897762,2026-03,2026-03-03,2025,same_month,same_month (caution: simultaneity risk),True,False,False,0.244154,0.12222912,0.09133554,True,True,True,0.068966,2,1.098612,1,0.068966,0.166667,,0.0,0.0,0.068966,0.0,0.0,0.0,0.0,29,0.586207,1,1,42,Wholesale Trade,42,True,True,computed,1.0986122886681096,2,1,0.068966,3,1.3862943611198906,1,0.1034482758620689,1.5,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,1,17.628559,0.6078813448275862,0.1149141820430883,0.0039625580014858,0.0081503097618802,0.6078813448275862,0.0574570910215441,0,0.0,29,0.11491418204308833,0.003962558001485804,0.008150309761880218,0.04487125203587259,0.0015472845529611238,0.003182501907019895,2,17,0.0,0.1149141820430883,0.0039625580014858,0.0081503097618802,0.0574570910215441,0.0,0.003962558001485804,0.10344827586206896,0.0,1.5,0.0015472845529611238
Intel,INTC,50863,2025-10,2026-01-23,2025,prefiling_lag_3m,prefiling_lag_3m,False,False,True,-0.267234,0.01508318,-0.07283035,True,True,True,0.318182,7,2.079442,1,0.318182,0.7,,0.0,0.272727,0.045455,0.0,0.0,0.0,0.0,22,0.545455,1,1,31-33,Manufacturing,31-33,True,True,computed,2.079441541679836,7,1,0.318182,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,13.837192,0.6289632727272727,0.080341451912174,0.003651884177826,0.0076124404700546,0.6289632727272727,0.0114773502731677,0,0.0,22,0.080341451912174,0.003651884177826091,0.007612440470054632,0.03137142407999176,0.0014259738218178072,0.002972476754973714,7,12,0.0,0.080341451912174,0.003651884177826,0.0076124404700546,0.0114773502731677,0.0,0.003651884177826091,0.0,0.0,0.0,0.0014259738218178072
Intel,INTC,50863,2025-11,2026-01-23,2025,prefiling_lag_3m,prefiling_lag_3m,False,False,True,-0.267234,0.01508318,-0.07283035,True,True,True,0.230769,3,1.386294,1,0.230769,0.75,,0.0,0.230769,0.0,0.0,0.0,0.0,0.0,13,0.692308,1,1,31-33,Manufacturing,31-33,True,True,computed,1.3862943611198906,3,1,0.230769,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,8.299271000000001,0.6384054615384616,0.0602526713740851,0.0046348208749296,0.0076931522523451,0.6384054615384616,0.0200842237913617,0,0.0,13,0.060252671374085146,0.004634820874929627,0.007693152252345119,0.023527233584166585,0.001809787198782045,0.003003992784249047,3,9,0.0,0.0602526713740851,0.0046348208749296,0.0076931522523451,0.0200842237913617,0.0,0.004634820874929627,0.0,0.0,0.0,0.001809787198782045
Intel,INTC,50863,2025-12,2026-01-23,2025,prefiling_lag_1m,prefiling_lag_1m,False,True,True,-0.267234,0.01508318,-0.07283035,True,True,True,0.307692,4,1.609438,1,0.307692,0.571429,0.307692,0.0,0.076923,0.230769,0.0,0.0,0.0,0.0,13,0.461538,0,1,31-33,Manufacturing,31-33,True,True,computed,1.6094379124341005,4,1,0.307692,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,7.903613,0.6079702307692307,0.0378195799402123,0.0029091984569394,0.0069861313266673,0.6079702307692307,0.009454894985053,0,0.0,13,0.037819579940212344,0.002909198456939411,0.006986131326667353,0.01476764550046387,0.001135972730804913,0.002727917946603443,4,6,0.0,0.0378195799402123,0.0029091984569394,0.0069861313266673,0.009454894985053,0.0,0.002909198456939411,0.0,0.0,0.0,0.001135972730804913
Intel,INTC,50863,2026-01,2026-01-23,2025,same_month,same_month (caution: simultaneity risk),True,False,False,-0.267234,0.01508318,-0.07283035,True,True,True,0.115385,3,1.386294,1,0.115385,0.333333,,0.0,0.038462,0.038462,0.038462,0.038462,0.0,0.0,26,0.653846,1,1,31-33,Manufacturing,31-33,True,True,computed,1.3862943611198906,3,1,0.115385,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,1,0.0384615384615384,0.3333333333333333,0,0,0.0,0.0,1,1,16.204928,0.6232664615384615,0.1127962039995876,0.0043383155384456,0.0077743402741985,0.6232664615384615,0.0375987346665292,1,0.0,26,0.11279620399958766,0.004338315538445679,0.007774340274198536,0.6122242320379343,0.023547085847612857,0.56818,3,17,0.0,0.1127962039995876,0.0043383155384456,0.0077743402741985,0.0375987346665292,0.0,0.004338315538445679,0.0,0.0,0.0,0.023547085847612857
JPMorgan Chase,JPM,19617,2023-11,2024-02-16,2023,prefiling_lag_3m,prefiling_lag_3m,False,False,True,0.024226,0.02574283,0.03008968,True,True,True,0.2,2,1.098612,1,0.2,0.5,,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10,0.6,1,1,52,Finance and Insurance,52,True,True,computed,1.0986122886681096,2,1,0.2,2,1.0986122886681096,1,0.2,1.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,1,6.438274,0.6438273999999999,0.0416105550974126,0.0041610555097412,0.0072556396247809,0.6438273999999999,0.0208052775487063,0,0.0,10,0.041610555097412634,0.004161055509741263,0.0072556396247809496,0.016247931038037317,0.0016247931038037317,0.0028331545201525617,2,6,0.0,0.0416105550974126,0.0041610555097412,0.0072556396247809,0.0208052775487063,0.0,0.004161055509741263,0.2,0.0,1.0,0.0016247931038037317
JPMorgan Chase,JPM,19617,2024-01,2024-02-16,2023,prefiling_lag_1m,prefiling_lag_1m,False,True,True,0.024226,0.02574283,0.03008968,True,True,True,0.0,0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1,52,Finance and Insurance,52,True,True,computed,0.0,0,0,0.0,2,1.0986122886681096,1,2.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,1,0.714507,0.714507,0.0077335568498092,0.0077335568498092,0.0077335568498092,0.714507,0.0,0,0.0,1,0.0077335568498092975,0.0077335568498092975,0.0077335568498092975,0.003019769817544583,0.003019769817544583,0.003019769817544583,0,1,0.0,0.0077335568498092,0.0077335568498092,0.0077335568498092,0.0,0.0,0.0077335568498092975,2.0,0.0,0.0,0.003019769817544583
JPMorgan Chase,JPM,19617,2025-01,2025-02-14,2024,prefiling_lag_1m,prefiling_lag_1m,False,True,True,0.002987,-0.02880637,-0.0534689,True,True,True,0.0,0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1,52,Finance and Insurance,52,True,True,computed,0.0,0,0,0.0,2,1.0986122886681096,1,2.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,1,0.688,0.688,0.0074466549840222,0.0074466549840222,0.0074466549840222,0.688,0.0,0,0.0,1,0.007446654984022264,0.007446654984022264,0.007446654984022264,0.0029077414699515513,0.0029077414699515513,0.0029077414699515513,0,1,0.0,0.0074466549840222,0.0074466549840222,0.0074466549840222,0.0,0.0,0.007446654984022264,2.0,0.0,0.0,0.0029077414699515513
JPMorgan Chase,JPM,19617,2025-11,2026-02-13,2025,prefiling_lag_3m,prefiling_lag_3m,False,False,True,0.001964,-0.03101308,-0.04969734,True,True,True,0.25,2,1.098612,1,0.25,0.666667,,0.0,0.125,0.125,0.0,0.0,0.0,0.0,8,0.625,1,1,52,Finance and Insurance,52,True,True,computed,1.0986122886681096,2,1,0.25,2,1.0986122886681096,1,0.25,1.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,1,5.295543,0.661942875,0.0347567209566024,0.0043445901195753,0.0079400067003401,0.661942875,0.0173783604783012,0,0.0,8,0.03475672095660241,0.004344590119575302,0.00794000670034017,0.013571671992578086,0.0016964589990722608,0.0031003835687042577,2,5,0.0,0.0347567209566024,0.0043445901195753,0.0079400067003401,0.0173783604783012,0.0,0.004344590119575302,0.25,0.0,1.0,0.0016964589990722608
JPMorgan Chase,JPM,19617,2025-12,2026-02-13,2025,prefiling_lag_3m,prefiling_lag_3m,False,False,True,0.001964,-0.03101308,-0.04969734,True,True,True,0.272727,3,1.386294,1,0.272727,0.428571,0.272727,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,11,0.363636,0,1,52,Finance and Insurance,52,True,True,computed,1.3862943611198906,3,1,0.272727,2,1.0986122886681096,1,0.1818181818181818,0.6666666666666666,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,1,7.462555,0.6784140909090909,0.0304252896608597,0.0027659354237145,0.008496925574683,0.6784140909090909,0.0101417632202865,0,0.0,11,0.0304252896608597,0.0027659354237145185,0.008496925574683022,0.011880351200907123,0.001080031927355193,0.0033178471291619425,3,4,0.0,0.0304252896608597,0.0027659354237145,0.008496925574683,0.0101417632202865,0.0,0.0027659354237145185,0.18181818181818182,0.0,0.6666666666666666,0.001080031927355193
JPMorgan Chase,JPM,19617,2026-01,2026-02-13,2025,prefiling_lag_1m,prefiling_lag_1m,False,True,True,0.001964,-0.03101308,-0.04969734,True,True,True,0.166667,3,1.386294,1,0.166667,0.428571,,0.0,0.111111,0.055556,0.0,0.0,0.0,0.0,18,0.611111,1,1,52,Finance and Insurance,52,True,True,computed,1.3862943611198906,3,1,0.166667,2,1.0986122886681096,1,0.1111111111111111,0.6666666666666666,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,1,12.266303,0.6814612777777778,0.0834709194928357,0.0046372733051575,0.0086635769508298,0.6814612777777778,0.0278236398309452,0,0.0,18,0.08347091949283579,0.004637273305157544,0.008663576950829812,0.03259340665910731,0.0018107448143948506,0.003382920523657355,3,11,0.0,0.0834709194928357,0.0046372733051575,0.0086635769508298,0.0278236398309452,0.0,0.004637273305157544,0.1111111111111111,0.0,0.6666666666666666,0.0018107448143948506
JPMorgan Chase,JPM,19617,2026-02,2026-02-13,2025,same_month,same_month (caution: simultaneity risk),True,False,False,0.001964,-0.03101308,-0.04969734,True,True,True,0.25,1,0.693147,1,0.25,1.0,,0.0,0.25,0.0,0.0,0.0,0.0,0.0,4,0.75,1,1,52,Finance and Insurance,52,True,True,computed,0.6931471805599453,1,1,0.25,2,1.0986122886681096,1,0.5,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,1,2.51616,0.62904,0.0193737934233584,0.0048434483558396,0.0067817704360375,0.62904,0.0193737934233584,0,0.0,4,0.019373793423358415,0.004843448355839604,0.0067817704360375215,0.007565005051025668,0.001891251262756417,0.0026481198845479848,1,3,0.0,0.0193737934233584,0.0048434483558396,0.0067817704360375,0.0193737934233584,0.0,0.004843448355839604,0.5,0.0,2.0,0.001891251262756417
Johnson & Johnson,JNJ,200406,2023-11,2024-02-16,2023,prefiling_lag_3m,prefiling_lag_3m,False,False,True,0.022523,0.01992999,0.03080206,True,True,True,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,1,31-33,Manufacturing,31-33,True,True,computed,0.0,0,0,0.0,2,1.0986122886681096,1,2.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,1,0.665243,0.665243,0.0,0.0,0.0,0.665243,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Johnson & Johnson,JNJ,200406,2023-12,2024-02-16,2023,prefiling_lag_3m,prefiling_lag_3m,False,False,True,0.022523,0.01992999,0.03080206,True,True,True,0.214286,3,1.386294,1,0.214286,0.333333,0.214286,0.0,0.0,0.214286,0.0,0.0,0.0,0.0,14,0.357143,0,1,31-33,Manufacturing,31-33,True,True,computed,1.3862943611198906,3,1,0.214286,2,1.0986122886681096,1,0.1428571428571428,0.6666666666666666,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,1,8.949419,0.6392442142857143,0.0352888104319142,0.0025206293165653,0.0078508091949283,0.6392442142857143,0.011762936810638,0,0.0,14,0.03528881043191423,0.002520629316565302,0.007850809194928357,0.013779440263890321,0.0009842457331350229,0.003065554066591073,3,5,0.0,0.0352888104319142,0.0025206293165653,0.0078508091949283,0.011762936810638,0.0,0.002520629316565302,0.14285714285714285,0.0,0.6666666666666666,0.0009842457331350229
Johnson & Johnson,JNJ,200406,2024-01,2024-02-16,2023,prefiling_lag_1m,prefiling_lag_1m,False,True,True,0.022523,0.01992999,0.03080206,True,True,True,0.1,1,0.693147,1,0.1,0.142857,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10,0.3,0,1,31-33,Manufacturing,31-33,True,True,computed,0.6931471805599453,1,1,0.1,2,1.0986122886681096,1,0.2,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,1,6.109466,0.6109466,0.0193300335017008,0.00193300335017,0.006818938769199,0.6109466,0.0193300335017008,0,0.0,10,0.019330033501700854,0.0019330033501700854,0.006818938769199052,0.007547917843521287,0.0007547917843521287,0.002662633233687249,1,3,0.0,0.0193300335017008,0.00193300335017,0.006818938769199,0.0193300335017008,0.0,0.0019330033501700854,0.2,0.0,2.0,0.0007547917843521287
Johnson & Johnson,JNJ,200406,2024-02,2024-02-16,2023,same_month,same_month (caution: simultaneity risk),True,False,False,0.022523,0.01992999,0.03080206,True,True,True,0.666667,2,1.098612,1,0.666667,0.666667,0.666667,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,3,0.0,0,1,31-33,Manufacturing,31-33,True,True,computed,1.0986122886681096,2,1,0.666667,2,1.0986122886681096,1,0.6666666666666666,1.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,1,2.052334,0.6841113333333334,0.0,0.0,0.0,0.6841113333333334,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0
Johnson & Johnson,JNJ,200406,2024-11,2025-02-13,2024,prefiling_lag_3m,prefiling_lag_3m,False,False,True,0.001145,0.04110668,0.05799712,True,True,True,1.0,1,0.693147,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0,1,31-33,Manufacturing,31-33,True,True,computed,0.6931471805599453,1,1,1.0,2,1.0986122886681096,1,2.0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,1,0.709987,0.709987,0.0,0.0,0.0,0.709987,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Johnson & Johnson,JNJ,200406,2025-01,2025-02-13,2024,prefiling_lag_1m,prefiling_lag_1m,False,True,True,0.001145,0.04110668,0.05799712,True,True,True,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,1,31-33,Manufacturing,31-33,True,True,computed,0.0,0,0,0.0,2,1.0986122886681096,1,2.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,1,0.586939,0.586939,0.0,0.0,0.0,0.586939,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Johnson & Johnson,JNJ,200406,2025-11,2026-02-11,2025,prefiling_lag_3m,prefiling_lag_3m,False,False,True,0.021827,0.01286277,0.04302395,True,True,True,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,1,31-33,Manufacturing,31-33,True,True,computed,0.0,0,0,0.0,2,1.0986122886681096,1,2.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,1,0.638914,0.638914,0.0,0.0,0.0,0.638914,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Johnson & Johnson,JNJ,200406,2025-12,2026-02-11,2025,prefiling_lag_3m,prefiling_lag_3m,False,False,True,0.021827,0.01286277,0.04302395,True,True,True,0.0,0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1,31-33,Manufacturing,31-33,True,True,computed,0.0,0,0,0.0,2,1.0986122886681096,1,2.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,1,0.67739,0.67739,0.0073318163075971,0.0073318163075971,0.0073318163075971,0.67739,0.0,0,0.0,1,0.007331816307597155,0.007331816307597155,0.007331816307597155,0.0028628997010617468,0.0028628997010617468,0.0028628997010617468,0,1,0.0,0.0073318163075971,0.0073318163075971,0.0073318163075971,0.0,0.0,0.007331816307597155,2.0,0.0,0.0,0.0028628997010617468
