후보_ID,표본_층화,Fortune_순위,회사명,X_계정,트윗_ID,트윗_URL,작성일시,본문,유머_존재여부,유머_유형,배정_코더,검토_상태,총_인게이지먼트,로그_총_인게이지먼트,웬디스_유머_존재여부,웬디스_유머_점수,웬디스_유머_유형,웬디스_유형_점수,풀체인_유머_존재여부,풀체인_유머_유형,분류기_불일치,불확실성_점수
B00789,wendys_transfer_aggressive_b2,91,General Dynamics,@generaldynamics,1567160892797734913,https://x.com/generaldynamics/status/1567160892797734913,Tue Sep 06 14:40:47 +0000 2022,"RT @GDMS: Take your kids to work day [TYKTWD] here means, robotics, up-armored vehicles, building stuff – but inspiring the next generation…",1,2,coder1,labeled,1,0.69314718056,1,0.604249,aggressive,0.337819,ambiguous,ambiguous_or_review,0,0.791502
B00720,wendys_transfer_aggressive_b2,71,Delta Air Lines,@Delta,1420493054637654036,https://x.com/Delta/status/1420493054637654036,Wed Jul 28 21:15:10 +0000 2021,"If you have Medallion Status, keep enjoying it through Jan. 31, 2023. 😎",1,3,coder1,labeled,1580,7.365812837209,1,0.660934,aggressive,0.349053,non_humor,not_applicable,1,0.678132
B00166,humor_presence_uncertain_b2,59,MetLife,@metlife,1508049086485778433,https://x.com/metlife/status/1508049086485778433,Sun Mar 27 11:51:35 +0000 2022,"#EarthHour encourages communities to turn off the lights for 1 hour as part of their commitment to our planet. MetLife offices around the globe turned off all non-essential lights, including our exterior signage, on Saturday, March 26 between 8:30-9:30 p.m. local time. https://t.co/j1UIR9tady",0,,coder1,labeled,5,1.791759469228,1,0.551306,affiliative,0.370312,ambiguous,ambiguous_or_review,0,0.897388
B00237,random_fortune_sample_b2,100,Massachusetts Mutual Life,@massmutual,1404778215743397895,https://x.com/massmutual/status/1404778215743397895,Tue Jun 15 12:30:00 +0000 2021,"MassMutual's Business Resource Groups recently hosted “Smashing the Stigma: It’s OK to Not Be OK,” headlined by author and wellness specialist @MikeVeny. We're committed to providing our employees with the resources they need to erase the stigma surrounding #MentalHealthAwareness https://t.co/bBXKMKAiMp",0,,coder1,labeled,7,2.07944154168,1,0.625711,affiliative,0.349934,humor,self_enhancing,0,0.748578
B00411,type_uncertain_b2,69,Nationwide,@nationwide,1503480866252726278,https://x.com/nationwide/status/1503480866252726278,Mon Mar 14 21:19:06 +0000 2022,We think your dad is right! 💙,1,2,coder1,labeled,1,0.69314718056,1,0.692100,affiliative,0.418563,non_humor,not_applicable,1,0.615800
B00784,random_fortune_sample_b2,53,Energy Transfer,@energytransfer,1953123401067065535,https://x.com/energytransfer/status/1953123401067065535,Wed Aug 06 15:58:00 +0000 2025,"Clean energy is vital—but so is affordability.

A recent @ppi report finds all-or-nothing energy policies are disproportionately hurting Black and Brown communities.

Learn how permitting reform and a diverse energy mix can ensure affordable energy and advance our climate goals: https://t.co/o1a8ZU5PBf",0,,coder1,labeled,3,1.38629436112,0,0.492885,non_humorous,0.000000,non_humor,not_applicable,0,0.985770
B00719,classifier_disagreement_b2,71,Delta Air Lines,@Delta,1501989565963378692,https://x.com/Delta/status/1501989565963378692,Thu Mar 10 18:33:12 +0000 2022,Your support can make a life-changing difference. Join us in supporting @RedCross to provide humanitarian relief to help people affected by the conflict in Ukraine.,0,,coder1,labeled,202,5.313205979042,1,0.508905,aggressive,0.388643,non_humor,not_applicable,1,0.982190
B01090,high_engagement_posts_b2,17,Meta Platforms,@Meta,1948036368942137805,https://x.com/Meta/status/1948036368942137805,Wed Jul 23 15:03:57 +0000 2025,"Imagine controlling your devices with a subtle hand or finger gesture. Our cutting-edge research turns intent and muscle signals into seamless computer control. This breakthrough wrist technology is redefining how we interact with computers—intuitive, precise, and ready for the future.",1,3,coder1,labeled,4006,8.295798110636,1,0.572804,affiliative,0.464452,ambiguous,ambiguous_or_review,0,0.854392
B01292,random_fortune_sample_b2,87,Tyson Foods,@tysonfoods,1165639932116971522,https://x.com/tysonfoods/status/1165639932116971522,Sun Aug 25 14:59:51 +0000 2019,"“The United States produces the safest, highest-quality and most affordable pork in the world. It is the preference of many Japanese customers and we look forward to competing on a level playing field again.” #PorkPriorities  https://t.co/mDVW2pVCax",0,,coder1,labeled,56,4.043051267835,1,0.609047,affiliative,0.367650,humor,self_enhancing,0,0.781906
B00683,random_fortune_sample_b2,100,Massachusetts Mutual Life,@massmutual,1393566866837327878,https://x.com/massmutual/status/1393566866837327878,Sat May 15 14:00:06 +0000 2021,"On this day in 1851, MassMutual was born! Today, we celebrate 170 years of living mutually. But because we're always planning for the future, we're also celebrating some ambitious commitments that will sustain us through the next 170. https://t.co/reKg3HtWoh",1,3,coder1,labeled,8,2.197224577336,1,0.592871,affiliative,0.422181,ambiguous,ambiguous_or_review,0,0.814258
B01314,firm_balanced_sample_b2,87,Tyson Foods,@tysonfoods,1134506030254166016,https://x.com/tysonfoods/status/1134506030254166016,Fri May 31 17:04:50 +0000 2019,"RT @CStoreDecisions: .@TysonFoods Sustainability Report demonstrates progress, increased transparency across sustainability measures such a…",0,,coder1,labeled,1,0.69314718056,0,0.297860,non_humorous,0.000000,non_humor,not_applicable,0,0.595720
B00176,firm_balanced_sample_b2,2,Walmart,@walmart,1763309560419250177,https://x.com/walmart/status/1763309560419250177,Thu Feb 29 21:05:34 +0000 2024,How life feels when you get a parking spot by the entrance https://t.co/Ex7XTJIsEs,1,2,coder1,labeled,154,5.043425116919,0,0.413253,non_humorous,0.000000,ambiguous,ambiguous_or_review,0,0.826506
B01199,classifier_disagreement_b2,54,Procter & Gamble,@ProcterGamble,1639311120333766656,https://x.com/ProcterGamble/status/1639311120333766656,Fri Mar 24 17:00:02 +0000 2023,"Tune in to @BET @BETHerTV TONIGHT at 9:00/8:00C &amp; 9:30/8:30C for the premieres of two powerful #QueenCollective films “Team Dream” by @luchina and “Negra, Yo Soy Bella” by @vashvashvashh—Black women creatives voicing our stories and changing the game. #WidenTheScreen #MovieNight https://t.co/hUzIstfygX",0,,coder1,labeled,254,5.541263545158,0,0.436146,non_humorous,0.000000,humor,self_enhancing,1,0.872292
B00950,random_fortune_sample_b2,77,AbbVie,@abbvie,1831588094576820470,https://x.com/abbvie/status/1831588094576820470,Thu Sep 05 07:00:05 +0000 2024,"During this year’s @MigraineTrust International Symposium, we’re presenting data from our #migraine portfolio. Learn more about our commitment to #neuroscience: https://t.co/7lxgtJet6a #MTIS2024 https://t.co/bcS7CclruU",0,,coder1,labeled,5,1.791759469228,0,0.371618,non_humorous,0.000000,non_humor,not_applicable,0,0.743236
B00755,random_fortune_sample_b2,12,JPMorgan Chase,@jpmorgan,1402656734875996170,https://x.com/jpmorgan/status/1402656734875996170,Wed Jun 09 16:00:00 +0000 2021,How will policy and sustainability technology impact ESG investing?,0,,coder1,labeled,36,3.610917912644,1,0.626080,self-enhancing,0.311297,non_humor,not_applicable,1,0.747840
B00960,random_fortune_sample_b2,96,Travelers,@travelers,1638230341960736781,https://x.com/travelers/status/1638230341960736781,Tue Mar 21 17:25:25 +0000 2023,Our expert panel discusses ways businesses can help tackle evolving #cyber threats. #TravelersInstitute https://t.co/HrGsWxbK8b,0,,coder1,labeled,5,1.791759469228,0,0.342491,non_humorous,0.000000,non_humor,not_applicable,0,0.684982
B01147,firm_balanced_sample_b2,98,Coca-Cola,@cocacola,1664675283499089931,https://x.com/cocacola/status/1664675283499089931,Fri Jun 02 16:48:10 +0000 2023,"Bella and Gracie Hall are sisters, students, filmmakers, and now, WINNERS of the 2023 Coca-Cola Refreshing Films Program. Their film EXPAND captures the real magic of human connection through a cinematic escape from the everyday. Congratulations! 🍿🎥 Catch up on 25 years of magic by diving into our archive of past winners, https://t.co/hVdxfsGNdo ❤️",0,,coder1,labeled,800,6.685860947068,1,0.575994,affiliative,0.414325,humor,self_enhancing,0,0.848012
B00542,high_engagement_posts_b2,93,USAA,@usaa,1590404466179969025,https://x.com/usaa/status/1590404466179969025,Wed Nov 09 18:02:27 +0000 2022,Tell us more about the veteran who inspires you. #VisforVeteran https://t.co/rpKctzmaa4,1,2,coder1,labeled,1776,7.482681828155,0,0.412202,non_humorous,0.000000,non_humor,not_applicable,0,0.824404
B00710,wendys_transfer_aggressive_b2,34,Humana,@humana,1579867207919874049,https://x.com/humana/status/1579867207919874049,Tue Oct 11 16:11:09 +0000 2022,Learn more about the included counties as well as additional plan details → https://t.co/VzWrB3AS64. (4/4),0,,coder1,labeled,1,0.69314718056,1,0.535020,aggressive,0.326044,non_humor,not_applicable,1,0.929960
B01055,random_fortune_sample_b2,31,StoneX Group,@StoneX_Official,2014450809883201954,https://x.com/StoneX_Official/status/2014450809883201954,Thu Jan 22 21:31:14 +0000 2026,"We are proud to be a sponsor of the Uncorrelated Alts Miami conference.

Steven Grabowski, Co-Head of Capital Introduction at StoneX Outsourced Trading Solutions, will be moderating, “Institutional Allocator Outlook.” on January 27th at 2:35pm EST.

#OutsourcedTrading #CapitalIntroduction",0,,coder1,labeled,0,0.0,1,0.689898,affiliative,0.448652,non_humor,not_applicable,1,0.620204
B00183,classifier_disagreement_b2,10,Cencora,@CencoraGlobal,1755985023201624173,https://x.com/CencoraGlobal/status/1755985023201624173,Fri Feb 09 16:00:28 +0000 2024,"The healthcare landscape is witnessing transformative growth with the advancement of cell and gene therapies. This rapid growth also presents unique challenges, particularly in logistics and delivery. 

Learn from our experts: https://t.co/2bSNbro61F https://t.co/0JHmH1b7yl",0,,coder1,labeled,1,0.69314718056,0,0.341154,non_humorous,0.000000,humor,self_enhancing,1,0.682308
B00799,random_fortune_sample_b2,50,FedEx,@fedex,1822381282497585339,https://x.com/fedex/status/1822381282497585339,Sat Aug 10 21:15:30 +0000 2024,"Cup practice results from @RichmondRaceway 

P3 - @CBellRacing 
P4 - @MartinTruex_Jr 
P10 - @TyGibbs 
P11 - @dennyhamlin 

#TeamToyota https://t.co/NZwv9O2om5",0,,coder1,labeled,166,5.117993812417,0,0.275543,non_humorous,0.000000,non_humor,not_applicable,0,0.551086
B00832,low_engagement_posts_b2,100,Massachusetts Mutual Life,@massmutual,1570140332364566528,https://x.com/massmutual/status/1570140332364566528,Wed Sep 14 20:00:01 +0000 2022,"Have the #FAFSA on your to-do list, but overwhelmed by acronym fatigue? Learn more about federal #studentaid and the other options to consider for college expenses: https://t.co/Ed4kXcekVY. https://t.co/LHdFaQWUAY",1,3,coder1,labeled,0,0.0,0,0.473509,non_humorous,0.000000,ambiguous,ambiguous_or_review,0,0.947018
B00765,humor_presence_uncertain_b2,25,Home Depot,@HDCares,778699687368941572,https://x.com/HDCares/status/778699687368941572,Wed Sep 21 20:57:27 +0000 2016,@JayleeKandi What happened? Please send add’l details/contact info/post to TeamSocial@homedepot.com so we can address.  –TeamCare,0,,coder1,labeled,0,0.0,1,0.558964,affiliative,0.383040,non_humor,not_applicable,1,0.882072
B00080,random_fortune_sample_b2,59,MetLife,@metlife,1383027356357509121,https://x.com/metlife/status/1383027356357509121,Fri Apr 16 11:59:51 +0000 2021,The environmental effects of the pandemic are real. Click the link to see what scientists are learning and how you can make a difference: https://t.co/oTSHaYRgn5 https://t.co/q1MKPHnaKu,0,,coder1,labeled,5,1.791759469228,0,0.329901,non_humorous,0.000000,ambiguous,ambiguous_or_review,0,0.659802
B00428,random_fortune_sample_b2,11,Microsoft,@microsoft,2036460998971027713,https://x.com/microsoft/status/2036460998971027713,Tue Mar 24 15:11:52 +0000 2026,"Today, @Microsoft and @nvidia announced a new AI collaboration focused on nuclear energy, covering the full lifecycle from permitting and design to construction and operations. Nuclear has long held promise as a stable source of carbon-free power. This collaboration is designed to bring more clean energy online faster. https://t.co/exZiQeVe6j",0,,coder1,labeled,496,6.208590026097,0,0.454217,non_humorous,0.000000,humor,affiliative,1,0.908434
B01239,wendys_transfer_aggressive_b2,61,Lockheed Martin,@lockheedmartin,1983899523555487941,https://x.com/lockheedmartin/status/1983899523555487941,Thu Oct 30 14:11:20 +0000 2025,"🔗 The C-130J can do it all, read about it here: https://t.co/yhLJJTBwoB",1,3,coder1,labeled,71,4.276666119016,1,0.656474,aggressive,0.412188,non_humor,not_applicable,1,0.687052
B00109,random_fortune_sample_b2,27,Kroger,@kroger,1108729701391052800,https://x.com/kroger/status/1108729701391052800,Thu Mar 21 13:58:54 +0000 2019,Find your inner child in the ice cream aisle! 🦄🍦🦄,1,3,coder1,labeled,18,2.944438979166,1,0.573901,aggressive,0.447096,ambiguous,ambiguous_or_review,0,0.852198
B00061,classifier_disagreement_b2,79,TJX,@tjmaxx,811042344288079872,https://x.com/tjmaxx/status/811042344288079872,Tue Dec 20 02:55:37 +0000 2016,@MalibuMer Our customer service team can help. Please give them a call at 1-800-926-6299 M-F between 9AM-6PM EST. Thank you,0,,coder1,labeled,0,0.0,1,0.602779,affiliative,0.381480,non_humor,not_applicable,1,0.794442
B00604,high_engagement_posts_b2,25,Home Depot,@homedepot,1543640714747191297,https://x.com/homedepot/status/1543640714747191297,Sun Jul 03 17:00:00 +0000 2022,"We’re very sorry, but this is now a Halloween and giant skeleton page until further notice.",1,3,coder1,labeled,1649,7.408530566895,1,0.568445,affiliative,0.330395,non_humor,not_applicable,1,0.863110
B01033,humor_presence_uncertain_b2,8,McKesson,@mckesson,1494348088202383362,https://x.com/mckesson/status/1494348088202383362,Thu Feb 17 16:28:42 +0000 2022,"We are proud to support community practices in @TheUSONetwork, who are leading the way in value-based care and enhancing care for patients.",0,,coder1,labeled,5,1.791759469228,1,0.625501,aggressive,0.364975,non_humor,not_applicable,1,0.748998
B00282,low_engagement_posts_b2,97,Bristol-Myers Squibb,@bmsnews,1487189901812641801,https://x.com/bmsnews/status/1487189901812641801,Fri Jan 28 22:24:37 +0000 2022,"Join us for the next session of The #AdvocacyExchange on Thursday, Feb 3 at 11 a.m. EST! We’ll discuss how to effectively communicate your needs to your healthcare provider. Register today: https://t.co/syXsNwQAM9 https://t.co/xZJL4hAdqS",0,,coder1,labeled,1,0.69314718056,1,0.508901,affiliative,0.418153,ambiguous,ambiguous_or_review,0,0.982198
B00242,humor_presence_uncertain_b2,89,Enterprise Products Partners,@EProd_Careers,1680599825568628736,https://x.com/EProd_Careers/status/1680599825568628736,Sun Jul 16 15:26:37 +0000 2023,"If you are a highly motivated achiever with a passion for success, we invite you to learn more about Enterprise Products. Apply today! https://t.co/YKnnZ0UvnV #MarineServices",1,2,coder1,labeled,0,0.0,0,0.468452,non_humorous,0.000000,non_humor,not_applicable,0,0.936904
B00397,humor_presence_uncertain_b2,18,Elevance Health,@elevancehealth,1410259355115692034,https://x.com/elevancehealth/status/1410259355115692034,Wed Jun 30 15:30:06 +0000 2021,"Anthem's spirit of inclusion unites us to achieve our common mission and vision, and live our values. We're proud to be recognized as one of @Seramount's 2021 Best Companies for Multicultural Women! https://t.co/tOHTbczL81 #MCW2021 https://t.co/kdVbXNGcLz",1,3,coder1,labeled,2,1.098612288668,1,0.527868,affiliative,0.521988,humor,self_enhancing,0,0.944264
B01351,random_fortune_sample_b2,2,Walmart,@walmart,1840452871147389358,https://x.com/walmart/status/1840452871147389358,Sun Sep 29 18:05:33 +0000 2024,Tea light candles: https://t.co/hki0U1cieO,1,3,coder1,labeled,19,2.995732273554,0,0.045542,non_humorous,0.000000,non_humor,not_applicable,0,0.091084
B01394,humor_presence_uncertain_b2,84,HP,@hp,1597138266033102849,https://x.com/hp/status/1597138266033102849,Mon Nov 28 08:00:10 +0000 2022,Some of our biggest deals are still happening! Head to the HP Store https://t.co/Jn2V2lFXIO to explore our #CyberMonday deals. 🛍️ #CyberMondaySale https://t.co/R8QAdS3Spu,1,3,coder1,labeled,91,4.521788577049,0,0.462197,non_humorous,0.000000,ambiguous,ambiguous_or_review,0,0.924394
B00541,high_engagement_posts_b2,42,Target,@target,1259857080871268352,https://x.com/target/status/1259857080871268352,Mon May 11 14:45:09 +0000 2020,"We love you this much! 
✋                       (• ◡•)                        🤚",1,2,coder1,labeled,2289,7.736307096548,1,0.684639,affiliative,0.536000,non_humor,not_applicable,1,0.630722
B00863,classifier_disagreement_b2,12,JPMorgan Chase,@jpmorgan,2013298708553650511,https://x.com/jpmorgan/status/2013298708553650511,Mon Jan 19 17:13:12 +0000 2026,"At #WEF26, global leaders from across sectors are coming together to navigate accelerating complexity. https://t.co/bsfRY9y8en",1,2,coder1,labeled,101,4.624972813284,1,0.527173,affiliative,0.340889,non_humor,not_applicable,1,0.945654
B00932,random_fortune_sample_b2,20,Bank of America,@bankofamerica,1654481301951447043,https://x.com/bankofamerica/status/1654481301951447043,Fri May 05 13:40:55 +0000 2023,"Maybe the ideal Mother's Day gift is to give her clothing and home accessories with unique patterns! If that sounds like mom, Stevie Howell is the shop to check out. The eco-friendly and vibrant prints are essential for any chic woman. https://t.co/u8JVe9QC1S",1,2,coder1,labeled,16,2.833213344056,0,0.494946,non_humorous,0.000000,humor,affiliative,1,0.989892
B01366,random_fortune_sample_b2,97,Bristol-Myers Squibb,@bmsnews,1751259342471348268,https://x.com/bmsnews/status/1751259342471348268,Sat Jan 27 15:02:18 +0000 2024,#MEDIA: Announcing at @ASCO #GU24 the first disclosure of data from our Phase 3 noninferiority trial of a subcutaneous formulation of a BMS PD-1 agent. https://t.co/sXURdNHAYL https://t.co/AtuAbsOrvr,0,,coder1,labeled,16,2.833213344056,0,0.433284,non_humorous,0.000000,ambiguous,ambiguous_or_review,0,0.866568
B01200,random_fortune_sample_b2,20,Bank of America,@bankofamerica,1648744006015123480,https://x.com/bankofamerica/status/1648744006015123480,Wed Apr 19 17:42:57 +0000 2023,"In 2022, over $120 billion in investment flowed into the #metaverse. By 2030, it could be worth $5 trillion, becoming the biggest growth opportunity for many sectors, including financial services. ⬇ https://t.co/Y9PGRHarx5",0,,coder1,labeled,59,4.094344562222,1,0.532814,affiliative,0.346580,non_humor,not_applicable,1,0.934372
B00045,firm_balanced_sample_b2,86,American Airlines Group,@AmericanAir,1732505255500239192,https://x.com/AmericanAir/status/1732505255500239192,Wed Dec 06 21:00:15 +0000 2023,"Now boarding: your journey to Cancun! 🌴 Your nonstop adventure to white sand beaches, impressive archaeological sites and vibrant culture with more frequent routes. https://t.co/RYEcv5e62V https://t.co/ui96pwPJTm",1,3,coder1,labeled,99,4.605170185988,0,0.353466,non_humorous,0.000000,humor,affiliative,1,0.706932
B01491,high_engagement_posts_b2,61,Lockheed Martin,@lockheedmartin,2055257490716004508,https://x.com/lockheedmartin/status/2055257490716004508,Fri May 15 12:02:25 +0000 2026,"This week, we hosted @NASAAdmin Jared Isaacman at Skunk Works®, where decades of breakthrough innovation have taken shape and the X-59 was built.

It was a privilege to showcase the talent, ingenuity and momentum driving the future. https://t.co/7K4k405Cgz",0,,coder1,labeled,1460,7.286876411751,1,0.691854,affiliative,0.454456,humor,self_enhancing,0,0.616292
B00980,wendys_transfer_aggressive_b2,87,Tyson Foods,@tysonfoods,1625178258009473025,https://x.com/tysonfoods/status/1625178258009473025,Mon Feb 13 17:01:05 +0000 2023,RT @PLSprogram: “It’s not just about women helping women. I also believe that men play a critical part in advocating for women. It’s import…,1,2,coder1,labeled,5,1.791759469228,1,0.564687,aggressive,0.335234,non_humor,not_applicable,1,0.870626
B00173,wendys_transfer_aggressive_b2,2,Walmart,@walmart,2020677099108065537,https://x.com/walmart/status/2020677099108065537,Mon Feb 09 01:52:17 +0000 2026,Credit equiv. to delivery fee on eligible orders. Valid 1x/user. Redeem by 2/9/26 10PM EST. Min. $35. Not transferable. Void where prohibited by law. Not appl. to alcohol or Rx. Customer responsible for all appl. taxes. Subj. to change or expire w/out notice. Restrictions apply.,0,,coder1,labeled,13,2.639057329615,1,0.549178,aggressive,0.381760,ambiguous,ambiguous_or_review,0,0.901644
B00052,classifier_disagreement_b2,31,StoneX Group,@StoneX_Official,1955743954697138352,https://x.com/StoneX_Official/status/1955743954697138352,Wed Aug 13 21:31:09 +0000 2025,"For over 100 years, StoneX has stood alongside the agricultural community – and that commitment continues today.

Hear directly from our partners about what these relationships mean and how we’re working together to move the industry forward.

Learn more: https://t.co/PmgVPpsrAW

#AgDayAtTheK #Ag #OATT | @AgPartnersCoop",0,,coder1,labeled,3,1.38629436112,1,0.535062,affiliative,0.380504,non_humor,not_applicable,1,0.929876
B00699,random_fortune_sample_b2,29,Phillips 66,@Phillips66co,1582055510672834560,https://x.com/Phillips66co/status/1582055510672834560,Mon Oct 17 17:06:41 +0000 2022,"Charged up for this debut! ⚡️🚗

Phillips 66 launched the first commissioned @FreeWireTech EV chargers in Texas.

Learn more: https://t.co/He0wrVK46f https://t.co/M45NGGtab5",1,3,coder1,labeled,20,3.044522437723,0,0.372654,non_humorous,0.000000,non_humor,not_applicable,0,0.745308
B01174,high_engagement_posts_b2,44,Walt Disney,@Disney,1908550429010756094,https://x.com/Disney/status/1908550429010756094,Sat Apr 05 16:00:56 +0000 2025,"No going back.

#TronAres arrives only in theaters October 10. https://t.co/LPZBU68cVP",1,3,coder1,labeled,36102,10.494131243361,0,0.475904,non_humorous,0.000000,non_humor,not_applicable,0,0.951808
B00506,random_fortune_sample_b2,97,Bristol-Myers Squibb,@bmsnews,1776661512154718281,https://x.com/bmsnews/status/1776661512154718281,Sat Apr 06 17:21:27 +0000 2024,"#MEDIA: Today, we presented interim long-term efficacy results from the Phase 3 EMERGENT-4 trial in adults living with schizophrenia at #SIRS2024. https://t.co/4Ml20N32rZ https://t.co/5S8yUgGQbt",0,,coder1,labeled,21,3.091042453358,0,0.386074,non_humorous,0.000000,ambiguous,ambiguous_or_review,0,0.772148
B00260,humor_presence_uncertain_b2,2,Walmart,@walmart,1888649067997143101,https://x.com/walmart/status/1888649067997143101,Sun Feb 09 18:00:01 +0000 2025,Predicting tonight's game flow... https://t.co/lFMYjzYclj,2,,coder1,labeled,52,3.970291913552,0,0.411558,non_humorous,0.000000,non_humor,not_applicable,0,0.823116
B00753,low_engagement_posts_b2,74,TD Synnex,@tdsynnex,1572967555618291719,https://x.com/tdsynnex/status/1572967555618291719,Thu Sep 22 15:14:24 +0000 2022,"Memories of our IT Mixology event that took place in Puerto Rico, just before Hurricane Fiona impacted the island with devastating effect. Our thoughts and sympathies are with everyone across Puerto Rico affected by the storm.

#ThrowbackThursday #WeAreTDSYNNEX https://t.co/RCliyLAj6y",0,,coder1,labeled,0,0.0,1,0.555153,self-enhancing,0.317027,ambiguous,ambiguous_or_review,0,0.889694
B00433,high_engagement_posts_b2,61,Lockheed Martin,@lockheedmartin,1956456628292853895,https://x.com/lockheedmartin/status/1956456628292853895,Fri Aug 15 20:43:04 +0000 2025,Historic. https://t.co/ZpierS5Rec,1,2,coder1,labeled,149615,11.915827290675,0,0.045542,non_humorous,0.000000,non_humor,not_applicable,0,0.091084
B00912,random_fortune_sample_b2,64,Allstate,@allstate,1310640420192477191,https://x.com/allstate/status/1310640420192477191,Mon Sep 28 18:00:01 +0000 2020,Do you know how to start conversations that make an impact and bring people together? Find out how at https://t.co/Fnf9ucjKuq. #ArgueBetter https://t.co/wSkNA7EjsJ,1,2,coder1,labeled,11,2.484906649788,1,0.605707,affiliative,0.287164,humor,affiliative,0,0.788586
B01086,random_fortune_sample_b2,78,Prudential Financial,@Prudential,1103669980556599296,https://x.com/Prudential/status/1103669980556599296,Thu Mar 07 14:53:23 +0000 2019,#Advisors: Women live an average of 5 years longer than men. Have you talked to your clients about what this reality could mean for their retirement planning? https://t.co/OFX571w9MC,1,1,coder1,labeled,642,6.466144724238,1,0.670161,affiliative,0.368711,ambiguous,ambiguous_or_review,0,0.659678
B00930,high_engagement_posts_b2,81,United Airlines Holdings,@united,1745576968450384274,https://x.com/united/status/1745576968450384274,Thu Jan 11 22:42:35 +0000 2024,Severe winter weather is in the forecast across parts of the country. You can check current travel waivers here if you have a trip that’s impacted and you’d like to reschedule: https://t.co/AYztqk9J3R https://t.co/Tja2uCWS3x,0,,coder1,labeled,1414,7.254884810077,1,0.522902,affiliative,0.406490,humor,affiliative,0,0.954196
B00070,humor_presence_uncertain_b2,20,Bank of America,@bankofamerica,1681379311343771648,https://x.com/bankofamerica/status/1681379311343771648,Tue Jul 18 19:04:00 +0000 2023,How often do you send snail mail?,1,1,coder1,labeled,15,2.77258872224,1,0.528327,affiliative,0.339720,non_humor,not_applicable,1,0.943346
B00721,classifier_disagreement_b2,44,Walt Disney,@Disney,2049626799517126994,https://x.com/Disney/status/2049626799517126994,Wed Apr 29 23:08:03 +0000 2026,"RT @localish: For so many children, a Disney Parks visit is at the top of their wish list ✨

Discover the magic behind each wish on 'Lastin…",1,3,coder1,labeled,19,2.995732273554,1,0.571932,self-enhancing,0.294758,non_humor,not_applicable,1,0.856136
B00068,wendys_transfer_aggressive_b2,20,Bank of America,@bankofamerica,1633114794592030722,https://x.com/bankofamerica/status/1633114794592030722,Tue Mar 07 14:38:03 +0000 2023,"Peer-to-peer payments have been embraced by all generations, but younger users are leading the charge with many teens adopting digital payment as soon as they become eligible. Find out more. https://t.co/JhZ86dK4TN",0,,coder1,labeled,35,3.583518938456,1,0.515563,aggressive,0.351436,non_humor,not_applicable,1,0.968874
B00203,humor_presence_uncertain_b2,84,HP,@hp,1649101207552638984,https://x.com/hp/status/1649101207552638984,Thu Apr 20 17:22:21 +0000 2023,"The HP Hispanic/Latinx BIN in Houston hosted 8th graders from YWCPA Middle School for a stem event during our #40DaysofDoingGood campaign. The students participated in a panel discussion, product showcase session, and presented their heat island projects. #NationalVolunteerWeek https://t.co/w1ETwevCDB",0,,coder1,labeled,49,3.912023005428,1,0.520097,aggressive,0.297887,ambiguous,ambiguous_or_review,0,0.959806
B01095,high_engagement_posts_b2,27,Kroger,@kroger,1224122138426212352,https://x.com/kroger/status/1224122138426212352,Mon Feb 03 00:07:15 +0000 2020,"If our friends from outer space want to find out what the freshest food on Earth tastes like, they should try Kroger Pickup.

Want a Fresh Surprise? DM us for a $25 credit. https://t.co/QWVSp73aNH",1,3,coder1,labeled,3388,8.128290171607,1,0.532729,aggressive,0.311215,ambiguous,ambiguous_or_review,0,0.934542
B01039,random_fortune_sample_b2,61,Lockheed Martin,@lockheedmartin,1935232425992630762,https://x.com/lockheedmartin/status/1935232425992630762,Wed Jun 18 07:05:39 +0000 2025,X2 Technology takes on the #ParisAirShow: Our revolutionary design is redefining next-gen rotorcraft in Europe. 🚁 #PAS25 https://t.co/7D7y2vv6kG,0,,coder1,labeled,304,5.720311776607,0,0.443041,non_humorous,0.000000,ambiguous,ambiguous_or_review,0,0.886082
B00762,wendys_transfer_aggressive_b2,71,Delta Air Lines,@Delta,1832933915864043684,https://x.com/Delta/status/1832933915864043684,Mon Sep 09 00:07:54 +0000 2024,"And that's a wrap!

Congrats to @TeamUSA on another incredible Paralympic Games 🇺🇸",1,2,coder1,labeled,53,3.988984046564,1,0.531076,aggressive,0.340758,ambiguous,ambiguous_or_review,0,0.937848
B00392,low_engagement_posts_b2,14,Cigna Group,@TheCignaGroup,1669342988693282817,https://x.com/TheCignaGroup/status/1669342988693282817,Thu Jun 15 13:55:58 +0000 2023,"When it comes to career journeys, “there are always going to be twists and turns along the way,” says Craig Cimini, head of The Cigna Group Ventures. Read about his career path and how he’s helped shape The Cigna Group’s approach to healthcare innovation: https://t.co/XnBu5L8nJF https://t.co/IivRr9Il5E",0,,coder1,labeled,0,0.0,1,0.559365,affiliative,0.352378,humor,affiliative,0,0.881270
B01495,high_engagement_posts_b2,43,Tesla,@tesla,1982255749826056545,https://x.com/tesla/status/1982255749826056545,Sun Oct 26 01:19:33 +0000 2025,You can also drive around in it like a video game https://t.co/DXD9kEMKk4,1,3,coder1,labeled,2078,7.639642287858,1,0.597829,affiliative,0.382117,ambiguous,ambiguous_or_review,0,0.804342
